BTCUSDT,ETHUSDT
34579.37,1970.65
34658.47,1975.41
34831.43,1990.57
34711.71,1983.01
34715.82,1984.46
34623.75,1976.38
34530.46,1972.86
34532.71,1975.43
34524.08,1976.63
34532.74,1975.25
34579.31,1978.3
34506.77,1974.2
34534.71,1975.95
34517.57,1974.12
34505.0,1971.93
34487.77,1966.0
34457.51,1966.4
34434.73,1964.06
34496.45,1965.33
34515.02,1967.14
34480.42,1965.46
34479.77,1965.26
34479.99,1965.24
34536.55,1969.75
34540.27,1970.47
34606.77,1976.66
34603.39,1974.05
34549.91,1973.01
34725.98,1981.47
34671.53,1976.3
34671.54,1976.28
34661.01,1976.72
34700.8,1979.05
34710.02,1980.44
34762.97,1984.1
34789.01,1988.14
34825.31,1986.3
34837.47,1988.78
34759.66,1986.79
34962.48,1996.58
34775.24,1993.7
34727.2,1991.6
34697.27,1986.02
34718.26,1986.28
34668.33,1981.75
34642.4,1982.02
34614.07,1979.32
34640.0,1983.49
34622.32,1985.29
34680.27,1988.42
34641.85,1987.86
34658.99,1991.72
34644.48,1991.95
34582.57,1985.81
34581.72,1983.85
34567.67,1981.28
34581.14,1982.35
34587.93,1982.15
34575.29,1981.42
34554.79,1978.59
34547.68,1983.44
34539.71,1981.07
34616.75,1984.73
34643.02,1984.97
34646.58,1988.52
34661.74,1988.06
34649.92,1987.32
34606.99,1985.55
34609.57,1983.12
34601.0,1981.64
34666.48,1986.85
34678.21,1987.64
34664.39,1987.3
34647.57,1987.1
34611.41,1985.64
34570.78,1980.66
34562.65,1979.79
34591.24,1982.47
34536.97,1978.55
34535.48,1978.08
34505.0,1975.89
34531.81,1978.42
34489.13,1975.59
34488.61,1976.96
34494.33,1978.2
34481.12,1977.48
34455.0,1974.6
34455.0,1974.76
34460.0,1974.44
34394.96,1971.15
34455.0,1974.58
34472.98,1975.0
34458.93,1974.03
34400.61,1971.36
34339.27,1964.61
34377.21,1966.64
34405.39,1968.54
34394.2,1968.25
34349.11,1965.06
34365.26,1964.96
34404.48,1965.78
34457.12,1967.95
34449.65,1967.99
34453.61,1968.99
34384.01,1966.69
34428.56,1968.59
34455.18,1970.75
34450.87,1973.5
34467.0,1972.77
34444.8,1971.43
34467.38,1972.67
34442.99,1973.29
34462.39,1974.33
34434.82,1972.2
34430.01,1971.02
34383.71,1968.56
34355.58,1966.95
34315.31,1964.55
34357.0,1966.63
34266.09,1961.29
34367.89,1969.4
34385.5,1970.54
34433.44,1972.12
34409.15,1971.43
34364.26,1966.42
34421.63,1969.07
34378.08,1966.43
34418.48,1968.81
34410.18,1967.03
34420.05,1968.47
34425.48,1968.47
34397.66,1966.03
34387.09,1965.03
34359.0,1963.95
34378.27,1965.04
34420.04,1968.15
34412.1,1965.92
34461.88,1969.81
34453.73,1965.93
34487.91,1967.01
34498.56,1971.32
34459.2,1969.7
34470.89,1970.28
34441.27,1969.31
34425.83,1967.76
34454.62,1969.37
34468.0,1970.23
34497.16,1970.62
34473.2,1969.77
34540.19,1974.32
34609.37,1980.75
34609.16,1980.74
34591.89,1979.53
34576.72,1979.31
34569.49,1978.83
34543.54,1977.04
34546.33,1980.19
34545.0,1980.13
34519.3,1978.01
34503.6,1975.23
34485.82,1974.23
34491.65,1974.19
34480.79,1973.41
34469.99,1974.12
34507.74,1975.6
34476.78,1973.78
34434.41,1971.73
34450.01,1971.48
34417.79,1970.14
34423.08,1970.26
34399.0,1968.69
34418.25,1969.38
34432.25,1970.28
34422.82,1970.16
34451.96,1972.91
34419.44,1971.55
34426.21,1972.17
34386.8,1968.84
34361.0,1967.63
34402.66,1969.63
34442.15,1972.68
34464.13,1973.77
34442.2,1972.8
34406.37,1969.47
34420.1,1970.91
34440.37,1971.88
34441.8,1971.58
34457.63,1972.72
34464.68,1973.0
34442.28,1971.29
34432.51,1971.22
34421.48,1970.45
34419.21,1969.92
34429.03,1970.02
34421.99,1969.39
34390.41,1966.83
34392.43,1968.2
34400.05,1967.96
34407.93,1968.98
34411.0,1968.9
34441.97,1970.84
34514.52,1971.97
34464.93,1971.17
34409.64,1968.11
34324.82,1965.35
34347.11,1966.13
34342.03,1966.48
34379.25,1968.04
34379.0,1967.99
