BTCUSDT,ETHUSDT
37269.3,2352.23
37296.94,2355.03
37222.16,2344.1
37196.37,2342.57
37158.34,2338.66
37284.16,2352.25
37401.09,2359.71
37409.5,2361.42
37314.41,2353.74
37332.01,2355.6
37259.62,2347.69
37260.98,2346.34
37312.81,2352.46
37237.96,2344.55
37221.44,2343.55
37153.13,2336.17
37175.66,2335.71
37180.0,2337.0
37243.97,2341.96
37204.46,2340.23
37148.86,2336.01
37129.63,2336.83
37082.14,2334.35
37115.34,2335.38
37136.94,2335.6
37062.71,2331.29
37082.2,2332.09
37120.84,2333.33
37044.01,2327.95
37069.95,2331.13
36975.07,2327.96
37055.51,2334.92
37100.36,2338.11
37100.35,2338.7
37100.47,2337.55
37150.0,2342.12
37162.27,2344.36
37193.92,2346.99
37203.96,2347.36
37173.87,2344.52
37170.81,2343.15
37141.39,2340.28
37104.46,2337.34
37095.06,2336.31
37102.52,2335.0
37039.64,2330.86
37070.01,2334.13
37125.17,2339.93
37194.17,2346.6
37165.6,2344.72
37184.01,2347.73
37161.62,2346.2
37188.01,2349.54
37179.79,2348.99
37146.4,2347.0
37073.78,2341.37
37072.13,2342.87
37039.38,2338.79
36993.38,2334.98
37064.84,2340.85
36941.92,2331.44
36993.64,2335.16
36965.53,2332.83
36979.98,2333.85
37019.82,2335.52
37080.19,2341.99
37122.33,2345.98
37074.36,2342.37
37090.0,2343.87
37085.21,2345.0
37099.38,2347.88
37013.09,2343.22
37047.6,2344.9
37049.38,2345.5
37059.9,2349.14
36962.59,2341.13
36987.04,2342.1
36982.33,2342.57
36974.0,2340.03
36935.54,2338.99
36886.08,2335.57
36887.95,2335.35
36877.25,2334.34
36879.99,2335.37
36907.85,2336.45
36930.34,2336.72
36888.6,2334.3
36901.86,2335.88
36855.66,2332.77
36556.21,2316.91
36449.55,2308.97
36513.57,2311.02
36440.0,2305.25
36398.66,2304.17
36394.89,2303.62
36324.47,2300.41
36323.66,2299.3
36411.76,2304.84
36388.0,2301.03
36335.03,2303.1
36378.62,2305.96
36422.02,2311.09
36409.09,2309.47
36324.16,2303.71
36345.76,2303.72
36412.32,2307.96
36380.21,2307.59
36422.01,2311.54
36407.18,2309.43
36389.87,2309.08
36339.96,2305.25
36299.98,2301.74
36261.6,2301.75
36292.05,2300.02
36357.27,2303.0
36332.7,2303.39
36304.03,2301.71
36301.16,2299.42
