BTCUSDT,ETHUSDT
38229.96,2512.35
38292.4,2518.5
38231.76,2512.29
38121.94,2502.49
38147.83,2507.52
38107.8,2503.78
38092.83,2500.73
38091.2,2498.66
38131.04,2503.32
38088.54,2497.86
38078.08,2494.37
38058.85,2491.07
38088.88,2492.61
38031.84,2487.5
37984.41,2485.43
38067.34,2492.76
38051.58,2491.29
38083.49,2495.0
38074.5,2495.45
38116.65,2497.09
38072.52,2493.61
38054.73,2493.1
38077.21,2495.98
38078.5,2495.33
38086.14,2494.94
38077.79,2493.54
38058.44,2492.34
38079.87,2492.52
38074.86,2491.15
38046.43,2488.01
38007.6,2485.12
38044.38,2487.79
38162.0,2494.36
38108.12,2489.78
38118.15,2490.4
38164.79,2492.36
38272.71,2499.84
38216.08,2495.47
38204.17,2493.4
38202.67,2493.46
38187.13,2492.61
38180.57,2491.48
38236.28,2495.92
38214.07,2493.91
38227.4,2495.56
38280.01,2498.5
38305.69,2502.58
38288.08,2499.43
38274.28,2497.51
38350.02,2502.44
38368.43,2506.95
38383.21,2507.82
38396.37,2508.8
38388.04,2508.84
38420.91,2512.79
38444.44,2517.89
38454.46,2517.5
38479.29,2518.78
38472.77,2520.08
38406.75,2517.06
38440.53,2516.57
38400.03,2512.9
38368.29,2510.02
38367.99,2509.77
38345.35,2510.35
38388.89,2513.45
38408.37,2512.18
38429.99,2515.39
38410.15,2513.09
38407.55,2510.63
38421.04,2511.94
38480.12,2514.02
38455.49,2512.4
38410.63,2509.79
38412.23,2509.47
38465.31,2511.41
38488.1,2512.65
38510.35,2514.07
38516.82,2515.37
38449.99,2511.24
38538.47,2519.55
38475.54,2515.43
38504.64,2517.0
38463.44,2513.92
38469.29,2516.15
38476.16,2516.72
38457.56,2515.65
38483.51,2518.61
38507.57,2521.52
38502.56,2521.43
38500.32,2520.85
38528.2,2524.92
38538.85,2527.15
38543.0,2527.89
38537.16,2528.66
38525.43,2533.97
38493.0,2534.69
38475.02,2530.61
38470.73,2527.25
38432.24,2523.96
38426.68,2525.25
38425.33,2524.82
38398.09,2521.47
38405.2,2521.19
38447.3,2523.96
38452.16,2522.41
38436.58,2521.55
38416.29,2521.86
38400.97,2522.0
38408.32,2522.53
38405.09,2522.28
38374.7,2519.45
38362.95,2519.62
38359.6,2519.94
38354.0,2517.62
38360.99,2518.6
38358.18,2519.68
38388.11,2523.31
38338.29,2521.56
38355.99,2523.73
38382.54,2527.59
38377.06,2527.35
38390.61,2531.09
38410.8,2532.95
38417.74,2536.19
38414.01,2532.01
38401.51,2530.6
38380.22,2528.83
38363.21,2528.11
38310.67,2524.94
38289.67,2523.47
38252.9,2518.05
38273.39,2520.03
38285.97,2520.03
38283.95,2518.97
38244.92,2516.54
38229.87,2514.83
38185.18,2512.62
38197.11,2512.71
38128.36,2508.91
38162.13,2512.29
38138.32,2514.58
38118.43,2513.67
38129.61,2514.59
38187.02,2518.16
38189.19,2517.55
38160.0,2514.79
38154.75,2514.43
38156.06,2514.82
38165.06,2516.09
38151.56,2516.6
38139.47,2514.61
38123.63,2513.05
38136.51,2514.28
38188.05,2517.82
38194.31,2519.19
38200.01,2519.37
38210.02,2521.42
38217.26,2522.18
38225.96,2521.84
38208.44,2519.39
38204.37,2518.31
38166.0,2516.23
38147.23,2515.1
38171.84,2515.95
38125.21,2512.98
38157.01,2515.99
38137.86,2514.79
38091.06,2513.82
38097.37,2513.82
38110.45,2515.54
38090.0,2513.88
38115.01,2515.69
38132.59,2516.47
38155.01,2520.06
38100.95,2515.03
38092.49,2514.58
38096.46,2514.43
38064.45,2511.18
38095.66,2512.68
38065.85,2508.38
38073.08,2508.74
38110.97,2512.66
38124.06,2513.1
38135.3,2513.18
38125.0,2511.42
38100.0,2508.61
38055.92,2504.6
38066.78,2504.84
38077.5,2505.01
38063.94,2504.38
38065.21,2503.48
38061.29,2503.32
38057.73,2501.25
38071.67,2504.56
38094.84,2506.71
38065.7,2504.77
38030.02,2500.53
38017.83,2499.87
38019.65,2499.35
38010.98,2497.53
37964.25,2494.97
37991.06,2496.4
37995.48,2496.03
37943.69,2492.94
37917.32,2491.53
37917.92,2492.28
37970.02,2495.93
37950.24,2493.24
37923.26,2489.04
37953.51,2492.5
37988.83,2495.36
38025.81,2496.74
38081.08,2499.78
38102.91,2501.0
38073.38,2499.41
38036.73,2497.52
38012.87,2496.64
38046.02,2499.38
38077.65,2500.71
38038.54,2499.04
38037.71,2499.08
38028.97,2498.2
38002.04,2495.53
37994.43,2494.22
37994.59,2495.01
37980.0,2492.81
37983.93,2493.63
38006.79,2496.32
38052.26,2500.44
38041.22,2499.46
38080.0,2501.85
38050.02,2499.01
38003.68,2496.53
38022.43,2497.75
37974.32,2487.62
37947.67,2486.23
37964.63,2488.13
37992.04,2488.18
37976.81,2484.82
37907.29,2478.7
37905.56,2481.49
37952.15,2486.22
37987.91,2489.07
37995.01,2489.81
37947.87,2485.53
37920.03,2483.29
37953.7,2487.61
37905.38,2485.28
37905.13,2487.53
37923.42,2490.43
37919.99,2491.23
37882.13,2489.87
37860.79,2490.24
37861.77,2490.37
37909.06,2496.07
37914.01,2495.78
37921.34,2495.0
37919.35,2494.33
37948.52,2495.01
37948.17,2494.85
37916.49,2492.01
37884.82,2490.32
37861.93,2486.86
37898.05,2488.71
37860.0,2486.65
37847.89,2485.21
37844.5,2484.0
37832.23,2482.52
37892.64,2484.99
37821.96,2480.0
37864.05,2484.58
37911.26,2486.54
37923.34,2489.29
37917.52,2488.1
37869.95,2483.8
37874.07,2484.58
37861.59,2483.64
37854.44,2482.77
37864.96,2483.71
37892.81,2485.74
37916.37,2487.65
37938.42,2488.83
37970.4,2491.35
37973.22,2492.65
37961.42,2489.84
37960.19,2490.04
38071.48,2496.57
38052.5,2496.58
38065.48,2497.42
38045.35,2494.0
38090.0,2497.0
38053.55,2495.83
38073.97,2498.01
38072.07,2498.78
38048.51,2497.99
38050.12,2500.28
38017.0,2499.0
37979.54,2496.62
37970.66,2496.43
37991.7,2497.25
38031.13,2500.76
38040.01,2502.84
38014.59,2500.79
37999.68,2499.74
38033.92,2501.99
38030.67,2500.6
38055.75,2501.42
38070.72,2502.38
38106.57,2501.62
38174.2,2507.7
38172.97,2508.87
38151.99,2508.36
38141.62,2506.73
38125.01,2505.8
38198.99,2511.43
38200.0,2512.59
38201.08,2514.27
38187.58,2514.98
38181.17,2513.73
38166.71,2512.36
38172.75,2513.39
38185.34,2514.46
38181.45,2513.83
38182.21,2515.6
38187.3,2515.0
38199.0,2515.01
38210.0,2515.01
38191.29,2515.35
38156.39,2511.09
38205.49,2516.45
38181.8,2515.01
38211.52,2517.91
38195.88,2516.48
38180.01,2514.74
38179.21,2515.74
38170.0,2516.2
38132.63,2514.01
38077.38,2509.14
38099.77,2512.46
38113.72,2513.28
38078.15,2510.54
38070.12,2509.01
38063.0,2507.01
38112.24,2509.95
38098.33,2507.67
38100.11,2508.81
38110.2,2508.71
38105.96,2507.95
38096.8,2506.57
38112.66,2508.04
38095.32,2506.78
38039.31,2503.35
38039.92,2502.31
38028.64,2501.53
38025.82,2502.77
38016.26,2502.12
38014.99,2497.38
37996.12,2496.66
38005.13,2496.73
37959.69,2495.99
37953.99,2497.77
37886.4,2492.6
37915.64,2495.39
37945.01,2497.13
37913.03,2495.51
37896.61,2492.7
37853.1,2491.01
37840.61,2492.47
37827.39,2492.46
37839.41,2492.21
37867.12,2494.41
37878.23,2495.28
37876.55,2495.57
37868.92,2495.46
37919.31,2497.5
37905.45,2496.0
37911.87,2494.19
37886.31,2492.16
37880.99,2492.0
37848.11,2490.53
37866.9,2492.24
37881.72,2489.68
37900.28,2491.48
37901.04,2491.92
37894.64,2490.77
37877.05,2488.31
37889.12,2490.01
37916.26,2494.48
37924.52,2493.55
37936.33,2492.0
37915.74,2490.29
37913.23,2491.91
37915.72,2493.1
37964.78,2496.81
37959.52,2496.68
37976.27,2498.63
38115.58,2505.28
38102.89,2504.36
38124.27,2505.88
38104.0,2504.97
38088.71,2503.59
38097.7,2502.72
38088.71,2501.46
38076.62,2500.61
38083.13,2499.51
38063.98,2497.05
38072.69,2498.69
38063.75,2497.69
38005.89,2491.94
37927.72,2488.33
37858.05,2484.95
37858.32,2487.35
37823.96,2487.38
37854.99,2488.46
37838.41,2486.68
