BTCUSDT,ETHUSDT
44432.98,3176.79
44394.9,3175.0
44472.92,3183.79
44445.09,3181.93
44410.5,3178.39
44367.49,3175.72
44395.08,3178.32
44388.7,3178.8
44385.6,3178.53
44385.6,3177.82
44375.66,3177.28
44380.87,3178.47
44395.9,3178.06
44385.23,3176.33
44389.2,3175.98
44384.1,3176.75
44305.0,3171.76
44272.57,3168.53
44292.47,3168.91
44223.51,3164.4
44214.09,3163.24
44211.69,3164.39
44198.45,3163.54
44128.47,3156.23
44189.99,3160.84
44201.62,3162.43
44225.26,3163.41
44238.07,3163.71
44177.0,3156.04
44182.11,3160.38
44136.7,3153.65
44200.46,3157.35
44244.37,3162.95
44218.23,3161.61
44246.02,3163.44
44264.25,3165.89
44240.31,3165.27
44208.29,3163.09
44220.14,3166.32
44225.86,3165.93
44213.03,3164.42
44200.01,3164.16
44185.56,3161.56
44181.64,3160.8
44182.1,3158.98
44195.62,3160.37
44174.72,3159.27
44165.84,3159.07
44157.06,3157.36
44156.02,3155.92
44157.81,3156.37
44149.0,3154.45
44164.56,3155.49
44176.38,3156.98
44161.77,3155.44
44174.46,3158.26
44198.42,3160.48
44185.86,3159.96
44185.95,3159.69
44195.77,3161.0
44173.69,3157.99
44178.52,3159.0
44184.81,3158.94
44156.0,3155.79
44168.89,3157.0
44165.78,3158.48
44153.86,3157.49
44152.54,3157.23
44141.32,3154.94
44139.26,3155.23
44122.31,3153.26
44119.79,3155.23
44115.89,3154.21
44084.53,3151.29
44066.3,3147.39
44100.95,3150.69
44093.19,3148.36
44092.35,3148.53
44092.7,3148.48
44068.27,3145.63
44067.52,3145.0
44057.34,3144.65
44066.81,3146.46
44088.02,3147.31
44102.55,3147.99
44133.97,3149.81
44127.03,3152.69
44145.0,3156.04
44138.68,3158.55
44153.95,3155.65
44112.79,3150.73
44111.91,3151.53
44091.07,3150.99
44115.34,3153.29
44094.01,3150.89
44079.46,3149.01
44078.99,3149.0
44079.14,3148.7
43959.43,3142.69
43999.08,3145.89
43967.32,3144.4
43980.19,3145.36
43999.69,3146.76
43981.13,3143.46
43985.34,3140.82
44003.76,3141.93
44018.27,3142.76
44023.38,3141.14
44004.77,3138.32
44007.47,3138.12
43990.44,3136.82
43972.12,3135.18
43960.0,3133.45
43965.44,3134.88
43968.47,3136.26
43965.33,3136.98
43965.8,3136.77
43987.13,3139.56
43985.49,3138.75
43988.69,3138.74
43994.01,3139.87
44019.33,3142.13
44021.99,3142.81
44028.24,3143.44
44034.29,3143.2
44020.0,3142.69
44034.0,3144.12
44033.0,3143.31
44014.98,3141.43
44012.15,3139.35
44031.3,3142.21
44024.92,3141.39
44022.52,3140.0
44019.33,3139.01
44028.7,3140.56
44010.06,3139.4
43999.78,3139.14
43988.12,3138.75
43997.62,3140.82
44014.29,3142.94
44011.04,3141.76
43993.95,3140.0
43995.36,3139.89
43992.66,3139.07
43996.54,3139.84
43992.45,3139.48
43990.89,3139.6
43987.83,3138.99
43975.03,3138.24
43966.27,3136.6
43944.08,3137.0
43915.99,3138.0
43949.45,3141.0
43930.51,3138.94
43930.51,3138.01
43929.95,3139.3
43958.2,3141.43
43968.0,3141.79
43970.19,3139.48
43947.65,3138.03
43983.15,3141.6
43987.83,3143.0
43986.31,3142.78
43994.99,3143.59
43995.98,3142.74
44018.54,3144.22
44017.89,3146.57
44000.0,3146.53
43980.58,3142.73
43985.0,3144.64
43989.63,3145.86
44003.91,3147.64
43989.69,3146.37
43996.27,3147.09
44014.7,3147.7
44037.42,3153.72
44053.75,3153.73
44059.36,3155.3
44058.35,3154.18
44068.38,3154.99
44057.97,3153.74
44071.25,3156.22
44073.1,3158.02
44079.9,3157.56
44109.81,3160.69
44094.6,3159.44
44089.83,3163.97
44099.06,3164.69
44098.74,3164.58
44133.13,3169.23
44135.96,3170.4
44110.17,3170.63
44142.88,3174.39
44146.69,3170.42
44130.0,3169.55
44130.05,3169.0
44123.18,3167.85
44121.41,3165.1
44118.16,3165.33
44128.48,3167.27
44110.83,3163.62
44076.15,3157.94
44083.99,3159.95
44086.82,3159.51
44082.57,3158.55
44084.61,3157.47
44096.71,3158.34
44098.0,3158.76
44099.99,3159.43
44086.73,3157.25
44085.45,3155.48
44042.58,3148.35
44024.3,3146.99
44010.01,3142.37
44000.01,3142.8
43970.59,3138.94
43995.76,3144.49
43974.81,3143.6
43973.56,3141.35
43980.12,3140.42
43984.78,3140.27
43991.08,3140.47
44002.4,3143.7
44022.71,3144.99
44022.97,3145.78
44039.18,3147.56
43990.06,3144.0
43998.82,3144.94
43999.09,3145.25
43988.21,3144.36
43993.69,3144.99
43987.31,3144.16
43964.06,3141.1
43963.48,3141.5
43959.09,3141.65
43963.42,3141.59
43963.43,3141.76
43970.71,3141.75
43970.44,3142.3
43971.26,3141.0
43950.98,3137.48
43953.54,3138.28
43965.47,3140.28
43956.22,3139.3
43957.0,3139.3
43966.96,3140.14
43958.64,3138.21
43954.76,3138.29
43934.59,3136.57
43930.38,3134.95
43924.91,3135.09
43918.33,3133.32
43924.03,3135.33
43922.67,3133.27
43929.99,3134.46
43905.98,3131.3
43883.25,3128.36
43854.59,3127.16
43680.16,3117.24
43752.8,3123.06
43763.89,3121.92
43756.99,3118.94
43727.37,3115.67
43746.39,3119.71
43811.02,3121.26
43726.86,3110.73
43719.54,3109.35
43705.83,3106.77
43759.19,3111.18
43706.23,3107.07
43711.34,3108.34
43751.82,3111.12
43754.58,3113.02
43788.64,3115.53
43802.83,3119.2
43776.7,3116.07
43813.78,3119.39
43833.98,3120.73
43832.9,3119.48
43825.01,3119.7
43857.02,3124.16
43873.04,3124.06
43862.77,3122.81
43864.37,3122.53
43842.67,3120.37
43862.88,3122.49
43867.01,3123.17
43836.98,3120.39
43831.65,3119.88
43833.0,3119.51
43832.0,3119.02
43840.52,3119.67
43840.0,3120.22
43848.82,3122.27
43852.09,3120.71
43876.07,3121.74
43888.5,3123.12
43891.27,3123.51
43884.98,3122.13
43893.67,3123.61
43893.61,3123.66
43893.78,3121.6
43900.01,3121.8
43914.18,3122.09
43914.99,3123.99
43979.3,3128.14
44001.46,3131.65
43999.99,3131.14
44012.77,3130.83
44028.88,3133.05
44005.21,3132.1
44010.9,3131.93
44008.15,3131.05
44076.99,3135.21
44071.38,3134.7
44066.67,3133.12
44041.54,3131.07
44027.59,3130.14
44053.09,3130.58
44040.01,3129.74
44042.0,3129.13
43990.99,3125.9
43992.01,3124.41
43997.71,3124.26
44007.11,3125.54
44011.74,3126.03
44034.09,3128.39
44073.24,3130.86
44074.96,3129.71
44072.37,3129.63
44094.99,3131.97
44077.71,3130.82
44045.82,3129.01
44015.48,3126.69
44016.83,3127.63
44036.88,3128.52
44021.51,3127.08
44039.9,3128.78
44037.19,3128.49
44034.44,3128.45
44024.98,3128.91
44015.01,3126.37
44002.51,3125.56
43995.7,3126.18
43994.45,3125.01
43977.36,3122.4
43983.98,3122.97
44049.88,3128.68
44039.05,3126.43
44056.51,3127.99
44079.21,3131.74
44115.49,3132.64
44077.86,3131.15
44058.72,3129.74
44065.69,3130.19
44061.8,3130.02
44067.04,3130.04
44067.4,3129.75
