BTCUSDT,ETHUSDT
32271.39,1828.74
32158.74,1821.06
32129.67,1818.22
32146.7,1818.47
32141.4,1818.73
32039.25,1814.23
32007.51,1812.61
32117.07,1817.34
32116.46,1821.02
32124.19,1823.03
32368.29,1837.88
32400.43,1837.45
32342.62,1835.0
32468.0,1842.75
32415.16,1839.69
32519.75,1844.18
32474.6,1840.72
32544.52,1839.56
32445.16,1833.53
32423.15,1835.0
32402.58,1837.82
32382.64,1837.35
32416.68,1840.53
32419.96,1840.82
32483.02,1842.75
32543.58,1848.34
32539.99,1846.36
32513.5,1843.28
32485.39,1841.89
32506.74,1841.19
32589.6,1843.8
32598.91,1845.07
32529.89,1842.2
32480.71,1837.46
32496.17,1837.69
32490.0,1838.02
32483.6,1835.58
32476.48,1838.93
32450.54,1837.64
32407.08,1835.92
32251.7,1831.08
32341.99,1833.36
32295.33,1830.52
32341.49,1833.53
32327.9,1833.62
32214.43,1826.66
32185.99,1823.69
32148.51,1822.06
32180.83,1821.88
32159.18,1820.83
32210.78,1823.51
32217.41,1825.15
32217.91,1827.49
32318.44,1831.29
32289.59,1830.24
32299.15,1831.95
32369.27,1835.0
32356.04,1834.88
32401.4,1836.41
32369.29,1834.99
32302.85,1832.03
32268.94,1832.17
32300.88,1833.59
32340.73,1835.84
32342.23,1836.31
32289.58,1831.93
32332.71,1833.51
32388.15,1836.18
32454.06,1840.09
32423.31,1839.68
32447.98,1843.15
32434.94,1841.79
32471.3,1843.69
32490.84,1844.76
32481.92,1845.29
32472.34,1843.54
32409.11,1840.81
32425.8,1841.24
32481.48,1845.18
32660.9,1853.89
32591.5,1851.74
32546.0,1850.81
32652.49,1855.97
32619.12,1854.05
32567.65,1850.9
32551.31,1849.29
32559.06,1849.71
32546.81,1847.31
32577.68,1848.67
32900.0,1857.26
32759.14,1856.55
32825.99,1856.6
32790.69,1854.68
32838.69,1858.25
32807.84,1856.43
32844.93,1858.98
32911.12,1862.14
32850.0,1858.99
32875.33,1860.99
32907.24,1862.2
32885.19,1860.97
32861.65,1860.17
32880.09,1862.36
32861.19,1862.41
32933.59,1869.22
32854.76,1863.36
32865.07,1863.22
32895.81,1865.27
32864.78,1864.32
32855.95,1863.28
32843.78,1862.4
32867.86,1863.45
32862.93,1864.44
32890.01,1867.01
32886.88,1867.68
32888.07,1867.25
