BTCUSDT,ETHUSDT
53937.66,2365.85
53953.38,2368.69
53656.03,2350.17
53794.45,2356.29
53762.1,2356.52
53544.04,2344.45
53542.79,2345.01
53356.32,2327.58
53243.52,2321.09
53376.55,2328.86
53273.73,2319.79
53277.65,2319.55
53349.18,2323.44
53437.85,2329.61
53449.81,2329.19
53379.8,2325.4
53535.19,2336.25
53563.88,2336.88
53671.89,2348.49
53743.95,2354.05
53872.9,2361.78
53832.83,2360.92
53755.05,2355.87
53721.81,2354.01
53649.69,2348.25
53620.58,2346.64
53681.55,2352.2
53846.19,2360.02
53900.0,2364.24
53950.14,2367.18
54072.82,2372.94
54138.67,2376.96
53962.37,2368.67
53951.91,2369.7
53934.96,2369.58
53862.07,2365.93
53782.88,2360.12
53959.3,2373.5
54079.42,2383.2
54014.2,2385.23
53865.15,2377.56
53834.91,2379.77
53923.59,2384.74
53942.94,2384.86
53978.0,2385.89
53945.79,2385.95
53888.2,2383.98
53800.3,2380.07
53790.65,2379.4
53916.22,2385.69
53983.65,2389.24
53974.15,2392.55
54030.73,2397.87
54075.29,2402.53
54100.26,2405.51
54127.13,2405.4
54053.91,2400.49
54071.79,2408.45
54074.99,2412.0
54070.0,2416.05
54093.61,2416.01
54261.87,2427.11
54285.88,2429.59
54239.45,2426.78
54338.86,2428.0
54318.56,2423.06
54288.61,2417.41
54290.45,2418.05
54312.2,2419.91
54315.08,2419.65
54359.7,2424.34
54398.99,2431.37
54509.07,2436.58
54474.48,2437.85
54504.74,2440.69
54414.5,2438.0
54467.53,2439.58
54515.02,2442.43
54637.98,2451.86
54609.24,2445.39
54502.98,2437.99
54444.91,2440.48
54438.87,2437.79
54427.8,2435.88
54425.06,2438.0
54399.99,2438.0
54487.84,2445.26
54461.87,2443.02
54400.15,2436.28
54394.89,2438.43
54375.0,2436.55
54342.69,2432.29
54402.56,2434.9
54359.4,2432.08
54327.16,2429.15
54383.14,2433.28
54380.02,2430.19
54342.97,2426.77
54288.02,2424.81
54293.42,2425.51
54271.3,2423.24
54295.34,2424.87
54302.35,2429.96
54340.79,2433.84
54327.49,2430.76
54361.06,2435.01
54383.44,2435.23
54440.87,2435.88
54406.36,2435.9
54372.61,2432.8
54378.16,2433.13
54393.76,2434.14
54383.71,2431.23
54259.02,2422.54
54158.65,2415.72
54164.72,2418.08
54203.37,2421.5
54206.41,2419.34
54033.32,2409.02
53911.88,2400.23
53793.76,2388.82
53706.65,2383.02
53636.32,2381.54
53638.49,2386.48
53480.41,2374.91
53533.54,2383.43
53411.79,2376.59
53268.0,2367.66
53182.17,2363.69
52878.14,2354.79
52609.92,2344.39
52731.57,2358.93
53050.99,2369.2
52877.11,2363.71
