BTCUSDT,ETHUSDT
32324.53,2027.2
32312.66,2028.19
32361.91,2027.09
32375.1,2030.0
32378.43,2029.79
32344.85,2026.04
32315.66,2023.05
32267.06,2019.69
32276.08,2020.34
32262.64,2019.07
32238.98,2017.99
32240.01,2017.65
32222.02,2015.24
32231.99,2016.53
32213.39,2015.21
32204.75,2015.02
32228.48,2017.8
32245.53,2020.15
32266.35,2022.47
32292.37,2024.97
32283.11,2023.28
32317.86,2028.63
32330.53,2027.02
32364.57,2027.27
32340.28,2025.05
32340.5,2026.56
32319.66,2023.62
32295.39,2021.64
32283.83,2021.01
32277.66,2021.1
32323.81,2024.39
32292.12,2023.65
32245.0,2020.58
32240.45,2019.16
32230.79,2019.35
32251.59,2021.85
32260.23,2022.7
32249.28,2021.98
32270.45,2023.57
32259.11,2022.29
32316.8,2027.37
32279.41,2024.25
32297.54,2026.29
32303.2,2027.34
32295.43,2026.34
32309.1,2027.98
32314.78,2029.23
32311.98,2027.61
32323.17,2028.0
32302.58,2025.81
32323.16,2027.69
32339.98,2031.09
32345.6,2031.63
32365.1,2032.94
32366.61,2034.23
32367.54,2033.38
32342.84,2029.99
32339.99,2027.83
32346.65,2027.83
32364.69,2028.97
32359.62,2027.74
32366.72,2028.95
32362.57,2029.69
32336.23,2026.83
32350.0,2028.19
32357.5,2029.61
32366.63,2031.0
32367.81,2030.61
32378.67,2032.58
32382.21,2032.5
32383.63,2034.36
32392.89,2034.47
32397.42,2032.94
32391.93,2032.24
32398.96,2032.92
32360.0,2030.2
32342.88,2028.01
32345.5,2028.03
32345.28,2027.98
32359.89,2029.42
32348.03,2028.2
32379.2,2030.55
32387.27,2031.84
32391.84,2032.76
32404.58,2034.13
32408.71,2035.42
32399.99,2033.92
32383.0,2033.01
32375.12,2032.44
32379.05,2032.85
32443.74,2038.84
32438.98,2036.85
32435.84,2036.84
32434.55,2036.21
32422.57,2035.55
32465.23,2040.71
32494.99,2042.8
32571.42,2059.08
32632.73,2060.56
32627.05,2059.64
32664.27,2064.71
32646.58,2064.27
32662.6,2067.1
32641.3,2063.52
32657.0,2060.73
32647.61,2062.24
32631.34,2062.91
32598.4,2059.42
32565.26,2057.98
32572.88,2058.84
32625.56,2063.62
32607.65,2062.42
32618.9,2062.79
32637.11,2063.39
32666.78,2065.73
32698.38,2066.83
32732.99,2065.78
32753.48,2068.76
32721.21,2066.57
32761.16,2068.3
32745.0,2066.08
32722.52,2064.05
32700.58,2063.74
32700.77,2064.45
32687.58,2064.05
32669.0,2065.78
32687.27,2067.55
32734.62,2071.39
32683.38,2067.0
32696.5,2068.19
32683.38,2067.53
32646.31,2066.16
32660.01,2067.9
32670.41,2069.62
32720.0,2074.79
32678.28,2069.12
32660.34,2067.42
32664.9,2067.71
32667.47,2067.74
32665.58,2069.05
32664.06,2068.79
32644.97,2067.36
32640.0,2065.45
32643.9,2065.39
32651.26,2068.16
32625.01,2065.52
32626.75,2064.77
32615.0,2063.84
32606.62,2063.62
32601.01,2062.39
32586.01,2059.7
32599.88,2061.54
32589.93,2059.5
32563.22,2056.16
32550.0,2055.51
32598.99,2058.1
32629.21,2059.57
32637.22,2060.17
32636.29,2060.71
32624.11,2061.16
32656.7,2062.8
32651.41,2062.58
32637.05,2060.94
32624.09,2060.58
32637.64,2062.43
32617.64,2059.87
32590.71,2058.96
32598.52,2058.87
32604.7,2059.78
32595.75,2058.59
32640.75,2061.51
32641.69,2062.39
32635.13,2063.79
32619.31,2062.13
32614.87,2061.78
32637.64,2065.38
32639.99,2065.61
32636.18,2064.88
32635.79,2064.21
32637.99,2064.92
32671.09,2065.93
32612.78,2063.2
32605.47,2063.27
32597.3,2062.5
32606.88,2063.16
32588.74,2061.18
32592.01,2062.43
32582.25,2062.32
32596.0,2063.62
32588.65,2062.67
32592.25,2063.78
32588.65,2063.51
32569.61,2060.64
32583.4,2061.01
32585.87,2061.47
32603.61,2062.53
32621.55,2065.08
32613.06,2063.24
32612.01,2061.51
32591.23,2061.19
32576.7,2058.84
32582.93,2059.94
32561.87,2057.88
32543.62,2056.79
32560.48,2058.17
32561.11,2056.74
32564.85,2056.77
32571.05,2057.66
32566.54,2058.16
32557.59,2058.09
32563.19,2059.52
32571.71,2060.74
32559.66,2059.12
32572.71,2059.95
32570.0,2059.99
32572.86,2059.78
32545.93,2057.0
32522.73,2056.9
32533.49,2057.78
32529.85,2058.44
32537.54,2058.1
32509.38,2055.64
32508.52,2054.65
32525.75,2055.99
32525.22,2056.11
32507.14,2054.85
32543.16,2057.82
32530.71,2057.28
32533.92,2056.23
32550.26,2057.24
32556.83,2057.63
32564.45,2057.96
32551.89,2057.02
32556.35,2057.43
32560.77,2057.86
32537.42,2056.56
32556.0,2058.18
32568.18,2059.55
32572.4,2058.7
32594.46,2059.91
32579.01,2058.9
32570.56,2058.17
32565.12,2056.45
32573.12,2057.02
32553.6,2054.58
32567.26,2056.86
32576.64,2057.3
32587.68,2058.28
32587.22,2058.19
32596.63,2058.84
32606.65,2060.55
32644.29,2064.33
32632.82,2064.66
32630.6,2065.88
32645.7,2065.29
32631.86,2064.11
32619.74,2064.36
32606.58,2064.2
32608.62,2062.97
32662.03,2067.76
32640.01,2066.01
32627.12,2065.26
32633.55,2066.5
32640.98,2068.64
32669.08,2071.88
32650.0,2068.86
32645.07,2069.76
32639.96,2068.44
32637.34,2066.92
32654.98,2068.61
32663.79,2070.6
32670.33,2071.59
32703.88,2072.79
32710.57,2075.36
32737.68,2078.38
32725.52,2078.54
32671.29,2073.38
32676.61,2074.46
32683.62,2074.38
32687.62,2075.34
32661.67,2071.46
32656.24,2071.04
32652.83,2071.12
32650.0,2072.9
32655.04,2073.5
32631.27,2069.81
32624.41,2069.18
32620.89,2068.0
32640.01,2070.62
32650.87,2071.4
32648.02,2071.14
32629.3,2070.54
32624.59,2070.42
32635.58,2073.35
32653.27,2075.0
32648.43,2072.61
32662.49,2074.08
32676.92,2075.67
32685.17,2075.47
32684.47,2075.44
32677.69,2074.47
32689.9,2076.3
32703.81,2079.18
32695.47,2077.32
32721.74,2080.7
32715.48,2080.4
32707.63,2081.0
32685.86,2079.3
32690.86,2079.67
32701.36,2081.15
32697.06,2081.01
32730.0,2082.69
32732.45,2082.0
32736.09,2084.34
32740.72,2083.34
32708.63,2080.41
32690.78,2078.66
32678.43,2077.65
32680.36,2077.86
32698.5,2080.28
32667.55,2077.15
32680.65,2078.35
32659.91,2076.66
32663.27,2076.91
32688.48,2080.58
32697.89,2080.84
32700.0,2079.94
32716.16,2080.64
32722.42,2080.66
32737.88,2081.12
32745.71,2080.88
32736.15,2081.26
32754.92,2083.64
32772.04,2086.45
32812.57,2089.36
32769.95,2088.57
32781.21,2086.37
32850.01,2090.55
32800.63,2085.54
32754.2,2081.19
32715.88,2079.2
32745.01,2079.62
32694.83,2077.43
32677.44,2074.64
32655.29,2072.68
32614.02,2071.28
32609.81,2072.71
32631.68,2075.6
32633.78,2075.21
32667.24,2079.02
32652.03,2077.72
32666.0,2078.51
32675.69,2079.01
32674.99,2078.01
32684.44,2077.46
32676.6,2075.8
32691.76,2077.07
32660.95,2075.01
32646.09,2073.99
32622.37,2072.95
32594.07,2073.84
32533.8,2069.37
32571.11,2070.11
32575.27,2070.69
32576.36,2071.43
32557.6,2069.49
32569.99,2071.98
32549.53,2070.36
32542.0,2068.05
32528.27,2068.01
32499.84,2065.87
32515.57,2066.63
32542.76,2068.17
32535.74,2067.88
32526.69,2067.85
32513.15,2066.95
32569.44,2071.44
32569.44,2071.58
32571.01,2073.43
32569.43,2072.61
32577.94,2072.95
32561.72,2072.46
32564.21,2071.81
32562.39,2071.41
32571.73,2072.12
32551.02,2070.5
32570.2,2072.38
32564.66,2073.3
32557.65,2072.34
32571.89,2072.43
32590.97,2074.36
32605.0,2077.5
32589.01,2076.61
32605.91,2079.24
32617.55,2079.66
32613.9,2080.0
32608.0,2079.0
32594.94,2076.99
32604.02,2077.87
32622.41,2079.62
32591.97,2076.37
32609.99,2078.83
32609.96,2079.36
32606.09,2078.01
32615.17,2079.1
32601.01,2077.26
32590.01,2075.6
32575.68,2073.52
32591.96,2075.41
32579.99,2074.22
32573.97,2073.69
32559.36,2072.67
32559.98,2073.4
32546.77,2072.01
32554.23,2074.31
32562.65,2075.25
32571.65,2077.43
32583.76,2077.89
32574.83,2076.05
32574.99,2076.56
32566.24,2074.56
32587.58,2077.99
32584.4,2077.85
32564.04,2075.19
32553.37,2073.43
32521.15,2073.0
32511.9,2071.36
32439.4,2068.05
32442.7,2066.92
32420.01,2066.07
32460.25,2068.79
32488.72,2071.36
32481.22,2068.5
32441.17,2064.43
32455.63,2064.23
32480.44,2066.07
32478.48,2065.49
32491.1,2066.97
32473.95,2065.87
32491.39,2067.47
32479.39,2066.08
32492.69,2067.46
32497.27,2066.24
32485.92,2065.7
32437.15,2061.72
32448.36,2061.44
32464.53,2063.0
32431.5,2061.78
32410.63,2060.18
32376.43,2057.54
32419.39,2060.94
32420.82,2062.65
32423.79,2063.32
32440.76,2064.76
32425.92,2062.95
32434.99,2060.44
32438.26,2060.01
32438.49,2060.1
32453.25,2059.99
32434.74,2058.04
32399.9,2055.23
32417.48,2057.61
32430.32,2058.66
32431.27,2059.65
32425.81,2058.02
32458.96,2061.16
32454.89,2061.03
32471.67,2063.33
32465.14,2062.08
32457.01,2061.95
32473.3,2063.57
32477.23,2064.64
32485.18,2065.61
32468.87,2063.64
32471.99,2063.61
32451.99,2061.56
32451.77,2061.57
32444.28,2061.31
32457.19,2062.35
32490.0,2064.95
32467.9,2063.5
32448.92,2060.13
32420.61,2058.07
32437.36,2058.03
32423.68,2056.37
32478.0,2061.32
32470.55,2060.94
32441.14,2059.16
32470.87,2060.94
32461.17,2060.23
32449.65,2057.83
32470.59,2059.62
32460.41,2058.46
32458.89,2058.36
32480.87,2060.14
32504.53,2062.43
32509.82,2063.06
32495.0,2061.3
32499.41,2061.0
32474.42,2057.73
32459.67,2057.49
32426.11,2052.91
32419.0,2051.01
32394.55,2047.14
32429.98,2051.45
32457.27,2054.76
32450.0,2053.17
32434.52,2051.3
32444.18,2052.8
32448.0,2053.01
32464.58,2055.41
32481.09,2056.92
32497.65,2058.17
32487.2,2058.28
32483.59,2056.57
32454.0,2054.47
32435.66,2053.06
32430.62,2053.13
32411.69,2051.45
32419.17,2051.89
32446.02,2054.67
32470.12,2057.28
32463.12,2057.09
32452.67,2057.02
32476.05,2057.6
32486.73,2060.81
32466.7,2058.67
32457.94,2058.91
32446.17,2056.99
32433.99,2055.39
32455.42,2056.64
32430.01,2054.57
32430.26,2053.85
32440.75,2055.0
32432.93,2054.33
32341.64,2047.84
32348.28,2046.44
32318.63,2042.99
32320.61,2043.07
32318.75,2044.6
32302.6,2043.21
32338.98,2048.74
32358.13,2051.6
32352.91,2050.13
32373.0,2051.0
32394.26,2052.15
32409.65,2053.65
32404.38,2053.72
32409.22,2054.19
32384.67,2050.34
32417.25,2054.5
32417.66,2056.0
32407.25,2054.8
32401.82,2054.32
32386.29,2053.28
32389.99,2056.29
32408.15,2056.84
32416.99,2058.34
32415.64,2057.52
32412.17,2057.42
32441.99,2059.0
32441.9,2059.68
32432.94,2058.02
32460.35,2061.25
32467.64,2063.63
32456.43,2061.47
32465.14,2060.84
32451.96,2060.25
32451.19,2059.04
32453.04,2059.5
32426.24,2057.58
32419.92,2057.0
32388.26,2054.77
32394.36,2055.12
32419.94,2058.13
32385.21,2054.65
32397.64,2055.25
32384.37,2053.9
32381.96,2053.32
32397.39,2054.28
32418.62,2056.34
32404.39,2055.7
32421.43,2057.44
32415.03,2057.61
32427.39,2060.0
32380.92,2054.51
32352.01,2052.5
32350.92,2052.1
32346.78,2049.21
32341.44,2050.49
32355.85,2052.93
32343.38,2051.11
32344.68,2051.7
32343.26,2051.06
32350.0,2050.31
32366.19,2051.51
32364.22,2051.87
32371.68,2052.29
32380.0,2052.01
32325.17,2049.01
32332.7,2051.08
32328.77,2050.36
32309.62,2048.4
32275.49,2046.57
32290.62,2047.02
32314.44,2050.95
32329.99,2052.84
32325.97,2052.28
32330.24,2053.97
32337.99,2053.51
32311.11,2051.32
32293.03,2049.77
32268.67,2046.95
32269.3,2048.27
32303.81,2050.91
32307.15,2052.7
32283.94,2049.05
32309.93,2052.36
32307.44,2052.8
32300.47,2052.81
32259.89,2048.41
32246.95,2047.27
32275.0,2048.41
32225.0,2045.93
32234.61,2045.22
32263.66,2048.64
32269.56,2048.88
32285.44,2051.61
32277.56,2049.36
32271.41,2048.28
32241.63,2045.96
32276.98,2049.91
32286.45,2050.92
32275.16,2049.35
32261.13,2046.69
32285.53,2049.04
32295.56,2050.34
32303.65,2051.99
32318.17,2052.39
32307.79,2051.26
32337.85,2054.76
32363.26,2054.99
32354.22,2054.44
32346.36,2052.78
32358.52,2054.03
32347.22,2053.96
32336.28,2052.63
32334.44,2052.69
32331.23,2051.22
32322.84,2050.31
32302.59,2049.3
32309.63,2051.26
32294.79,2049.51
32309.55,2050.97
32329.99,2051.92
32313.67,2049.69
32307.01,2050.0
32297.39,2049.16
32307.38,2050.48
32330.3,2053.25
32352.7,2055.48
32388.88,2059.13
32392.14,2059.49
32419.79,2063.38
32417.65,2063.39
32392.13,2060.67
32409.83,2062.01
32438.87,2066.29
32427.07,2063.7
32411.69,2062.89
32399.39,2061.1
32404.99,2062.56
32406.91,2065.0
32414.68,2065.36
32411.52,2064.61
32440.18,2067.16
32455.15,2067.79
32460.37,2070.48
32450.08,2068.89
32453.62,2069.05
32441.24,2066.96
32437.72,2065.61
32440.58,2065.94
32437.64,2066.67
32433.53,2068.66
32415.62,2066.68
32425.0,2066.66
32420.24,2065.57
32418.09,2065.81
32424.3,2066.78
32393.8,2064.61
32361.63,2062.99
32349.2,2061.54
32362.34,2062.6
32357.31,2061.51
32372.91,2063.99
32360.98,2062.69
32367.06,2062.69
32387.28,2065.92
32393.58,2065.46
32362.04,2062.2
32371.93,2063.71
32367.55,2062.42
32366.68,2063.69
32375.68,2065.58
32352.17,2062.45
32348.8,2061.48
32355.68,2061.97
32336.54,2060.44
32316.47,2058.37
32317.0,2057.79
32304.61,2056.58
32310.2,2058.27
32304.85,2058.06
32300.0,2056.93
32319.99,2059.0
32298.22,2057.25
32296.64,2055.94
32305.02,2056.62
32296.51,2054.49
32284.8,2053.88
32317.71,2056.86
32333.88,2057.91
32315.88,2057.4
32268.55,2052.19
32297.96,2054.47
32287.79,2052.37
32274.62,2051.37
32277.77,2051.41
32248.47,2048.18
32260.99,2049.76
32274.99,2050.81
32287.19,2052.02
32279.23,2050.5
32283.97,2050.76
32267.3,2049.04
32284.0,2051.28
32307.91,2054.31
32313.28,2053.92
32334.23,2055.65
32412.37,2059.96
32407.65,2059.89
32397.45,2059.02
32397.5,2060.69
32391.69,2059.2
32349.99,2057.13
32363.34,2057.7
32345.51,2055.81
32334.54,2053.99
32346.25,2054.37
32348.0,2054.4
32388.58,2059.28
32378.06,2058.11
32388.83,2059.78
32384.09,2059.49
32366.47,2058.39
32350.0,2056.17
32354.95,2056.14
32338.64,2054.96
32331.94,2055.17
32323.01,2055.31
32329.67,2055.75
32346.28,2057.95
32337.43,2056.15
32326.18,2055.01
32349.99,2057.83
32366.74,2058.84
32380.22,2059.91
32383.15,2059.22
32362.63,2058.87
32360.56,2060.0
32398.64,2063.91
32393.59,2062.81
32403.16,2063.71
32416.0,2064.43
32400.16,2062.92
32400.01,2063.5
32392.7,2063.71
32412.34,2064.83
32431.97,2064.42
32460.0,2067.27
32446.14,2064.83
32430.26,2062.94
32412.2,2061.49
32424.98,2062.93
32402.0,2061.46
32387.16,2061.1
32395.86,2062.03
32402.31,2062.01
32404.6,2062.13
32400.99,2062.89
32409.66,2064.34
32387.67,2061.49
32404.48,2063.39
32406.32,2063.34
32386.47,2061.8
32388.09,2062.18
32388.47,2062.31
32396.93,2063.28
32400.0,2065.24
32373.65,2062.46
32390.79,2064.94
32385.8,2065.23
32381.15,2064.24
32409.67,2066.92
32408.99,2067.04
32440.34,2069.25
32444.9,2069.9
32427.55,2068.51
32408.91,2065.88
32405.28,2066.01
32421.9,2067.69
32427.1,2067.75
32445.76,2069.38
32435.71,2068.44
32439.85,2070.31
32436.9,2068.9
32460.32,2070.71
32448.72,2069.19
32432.91,2067.91
32417.76,2066.31
32419.14,2066.9
32426.35,2067.74
32436.96,2068.77
32451.04,2069.91
32445.84,2069.74
32477.86,2070.88
32498.99,2074.65
32525.97,2072.72
32526.37,2073.11
32500.0,2069.7
32536.27,2073.01
32534.59,2074.16
32515.19,2073.3
32548.15,2076.88
32550.36,2077.09
32549.99,2077.58
32535.13,2075.36
32526.15,2074.65
32546.64,2076.18
32520.95,2073.61
32546.58,2075.78
32536.75,2072.6
32532.61,2072.41
32568.89,2075.39
32557.07,2074.76
32565.0,2074.75
32549.55,2074.39
32519.55,2072.02
32508.07,2072.56
32494.97,2071.31
32489.54,2069.59
32498.76,2070.69
32502.63,2071.57
32504.26,2072.27
32486.0,2069.66
32484.51,2068.99
32484.0,2068.79
32485.59,2068.65
32496.28,2068.14
32510.0,2068.91
32509.04,2068.41
32518.7,2068.9
32519.03,2068.79
32539.99,2070.45
32550.0,2070.19
32547.98,2070.34
32546.51,2070.9
32530.82,2069.54
32533.82,2069.35
32542.09,2070.31
32539.06,2069.6
32502.42,2065.69
32507.45,2066.03
32495.0,2064.32
32458.79,2063.09
32458.22,2062.72
32450.49,2061.42
32434.29,2062.13
32443.41,2062.52
32440.5,2063.38
32446.07,2064.53
32455.51,2064.91
32470.0,2066.92
32452.02,2064.28
32466.09,2065.79
32454.35,2063.9
32463.72,2065.46
32466.0,2064.96
32474.0,2065.28
32467.44,2065.18
32453.36,2062.73
32436.72,2061.3
32468.98,2063.99
32462.42,2063.44
32467.77,2062.51
32469.16,2063.61
32468.21,2063.82
32473.32,2063.38
32483.51,2064.33
32494.05,2065.58
32473.94,2063.24
32443.99,2061.74
32442.88,2061.03
32448.15,2060.77
32436.01,2059.0
32412.53,2057.44
32430.17,2058.31
32419.05,2056.86
32433.34,2057.87
32411.19,2055.99
32402.88,2055.7
32398.17,2055.69
32395.63,2055.86
32377.59,2055.84
32392.57,2057.77
32399.99,2057.62
32408.59,2058.49
32414.75,2058.71
32412.82,2059.07
32426.57,2059.95
32425.2,2060.16
32430.01,2061.75
32412.45,2060.4
32388.73,2058.29
32405.4,2058.76
32424.86,2061.01
32418.55,2063.1
32404.25,2061.54
32354.2,2056.51
32375.79,2059.54
32389.26,2060.99
32368.31,2059.38
32365.14,2058.41
32381.06,2059.79
32374.61,2059.85
32394.59,2061.75
32396.65,2061.64
32390.34,2060.48
32392.51,2060.44
32389.19,2058.36
32373.16,2056.62
32379.99,2057.09
32384.24,2057.84
32384.28,2058.6
32370.0,2055.16
32399.52,2059.14
32385.05,2057.01
32370.63,2055.76
32353.97,2053.91
32354.09,2053.34
32349.92,2052.47
32337.77,2051.55
32327.66,2051.28
32329.09,2051.13
32322.56,2051.46
32317.33,2049.89
32301.77,2049.23
32315.86,2049.61
32315.0,2047.75
32316.58,2048.39
32298.69,2045.89
32297.48,2045.0
32253.03,2042.61
32203.23,2038.83
32200.61,2037.51
32193.67,2033.75
32189.72,2030.5
32204.13,2031.96
32203.55,2030.31
32177.21,2030.52
32166.1,2027.79
32164.75,2024.36
32166.59,2025.15
32188.58,2027.81
32189.95,2028.24
32150.0,2022.1
32128.13,2021.61
32090.06,2018.78
32074.36,2015.53
32070.93,2014.88
32031.63,2008.93
32094.8,2015.34
32111.97,2018.01
32101.33,2016.37
32121.59,2018.68
32143.1,2020.83
32119.14,2018.27
32122.49,2018.56
32115.26,2018.46
32115.0,2017.18
32099.99,2016.01
32130.08,2018.83
32137.14,2015.99
32115.92,2013.63
32125.6,2013.69
32158.44,2018.0
32160.01,2018.88
32149.45,2017.16
32135.0,2015.92
32170.28,2018.13
32173.93,2018.62
32181.39,2018.22
32183.57,2018.76
32159.51,2016.33
32196.65,2020.38
32197.8,2023.06
32181.48,2021.65
32206.7,2022.47
32171.04,2020.43
32142.4,2017.39
32135.76,2017.51
32174.44,2021.04
32199.03,2021.36
32193.34,2020.38
32190.45,2018.69
32174.18,2016.54
32164.44,2015.01
32180.0,2017.03
32176.84,2016.73
32144.3,2013.82
32152.01,2015.86
32173.87,2017.48
32155.88,2016.03
32155.88,2015.97
32144.79,2014.14
32125.0,2012.1
32105.95,2009.41
32106.17,2009.18
32080.75,2007.2
32106.72,2010.01
32085.78,2006.69
32072.18,2004.19
32073.55,2004.78
32033.36,2002.11
32116.48,2009.18
32120.44,2010.63
32131.25,2013.38
32115.58,2011.62
32122.03,2013.35
32106.37,2009.4
32082.62,2006.47
32119.62,2010.21
32120.14,2009.51
32105.19,2006.83
32129.98,2009.93
32142.42,2011.04
32115.0,2007.17
32106.65,2004.98
32106.05,2005.5
32130.05,2007.7
32123.09,2008.79
32104.77,2005.0
32088.92,2003.4
32070.04,1999.35
32094.42,2002.17
32119.99,2006.12
32140.0,2008.27
32182.33,2009.89
32165.4,2008.64
32130.2,2005.28
32121.72,2004.66
32125.6,2003.72
32112.59,2002.99
32129.42,2004.65
32109.99,2002.92
32100.01,2001.87
32109.02,1999.98
32135.23,2002.91
32153.65,2002.98
32160.0,2005.65
32181.91,2008.23
32170.62,2005.5
32181.77,2006.31
32184.0,2009.07
32182.41,2008.74
32199.99,2014.43
32204.99,2013.82
32192.39,2013.01
32195.9,2013.62
32169.08,2010.57
32160.0,2011.11
32159.99,2010.97
32166.3,2013.69
32170.94,2015.08
32154.67,2013.43
32138.75,2011.0
32126.19,2009.69
32127.33,2008.68
32153.78,2013.34
32173.48,2014.4
32183.08,2014.44
32193.38,2015.59
32185.94,2014.87
32184.78,2015.27
32169.77,2013.56
32151.28,2011.52
32163.79,2012.54
32153.44,2013.1
32179.99,2014.45
32172.0,2013.15
32198.89,2014.07
32195.72,2013.8
32186.67,2013.73
32214.44,2016.34
32239.0,2019.09
32263.77,2020.8
32251.21,2020.03
32271.0,2022.91
32261.04,2021.63
32278.63,2023.82
32249.36,2020.51
32255.0,2022.74
32216.22,2020.06
32219.64,2020.47
32202.38,2018.12
32198.92,2017.83
32206.31,2018.14
32198.38,2016.96
32190.98,2016.64
32165.72,2014.6
32184.84,2016.48
32181.87,2016.15
32177.16,2015.19
32188.9,2016.01
32206.58,2016.84
32233.5,2018.22
32203.5,2016.35
32084.82,2012.43
32090.0,2012.43
32108.67,2013.52
32118.02,2010.44
32122.97,2010.66
32141.06,2013.97
32152.68,2014.72
32161.02,2015.61
32137.81,2012.66
32161.03,2015.26
32134.99,2011.88
32129.99,2011.48
32145.01,2014.49
32134.48,2013.74
32149.64,2015.37
32161.43,2016.21
32149.97,2014.95
32169.34,2017.39
32164.07,2016.55
32173.32,2017.54
32174.75,2017.39
32169.73,2017.02
32181.26,2017.01
32178.29,2016.77
