BTCUSDT,ETHUSDT
40660.28,2761.41
40590.12,2757.94
40882.03,2781.2
40905.27,2780.24
40987.25,2786.56
40877.7,2779.99
40781.02,2772.67
40842.11,2779.12
40875.81,2783.18
41024.84,2798.25
41217.47,2815.18
41167.36,2811.15
41248.78,2813.7
41373.65,2820.36
41339.09,2819.34
41260.79,2811.02
41154.51,2798.5
41129.18,2794.92
41187.03,2797.48
41179.88,2794.32
41161.19,2793.14
41177.02,2795.66
41222.53,2798.51
41116.89,2787.15
41101.19,2788.75
41148.9,2792.02
41045.59,2782.79
41093.01,2787.21
41093.91,2788.53
41123.21,2790.53
41060.99,2783.3
41131.62,2789.76
41035.02,2780.59
40987.84,2776.1
40752.69,2754.33
40702.01,2755.9
40641.41,2747.73
40640.75,2745.6
40675.18,2743.9
40645.0,2745.58
40724.99,2750.02
40748.46,2752.91
40703.89,2748.89
40713.58,2749.92
40700.01,2748.81
40627.55,2742.01
40606.0,2740.89
40654.86,2744.94
40716.8,2748.64
40696.96,2745.11
40712.37,2745.95
40710.14,2747.21
40696.08,2748.14
40868.81,2764.06
40788.35,2757.42
40842.56,2760.19
40972.05,2770.9
41015.59,2772.66
41008.09,2771.21
41017.29,2774.85
40865.34,2765.12
40877.13,2761.06
41056.03,2780.57
41080.26,2787.9
41142.19,2794.15
41022.08,2780.4
41174.2,2795.31
41211.0,2804.16
41510.71,2826.24
41817.4,2837.04
41684.2,2819.72
41680.2,2817.91
41764.0,2832.03
41830.89,2838.03
41778.01,2838.0
41904.27,2842.84
41919.92,2840.18
42077.89,2847.03
41961.01,2841.3
41970.93,2836.25
41962.17,2838.14
41994.0,2839.23
41944.47,2835.66
41886.03,2833.19
42038.99,2844.37
41985.0,2842.26
41910.79,2838.36
41988.49,2844.79
42060.24,2849.67
42109.98,2852.64
42033.19,2849.89
41949.35,2840.22
41975.74,2845.25
42002.19,2849.42
42040.77,2853.18
41996.5,2852.39
41950.0,2850.1
41953.41,2849.79
41959.74,2855.18
41981.36,2856.58
41936.41,2849.14
41980.94,2855.8
42073.5,2857.29
42132.46,2862.32
42154.45,2863.08
42234.75,2873.56
42308.94,2887.66
42356.09,2883.7
42323.89,2877.98
42330.85,2873.6
42259.35,2866.84
42194.8,2865.68
42162.01,2860.45
42149.03,2858.49
42201.07,2865.74
42124.0,2860.24
42096.98,2857.78
42163.33,2864.32
42127.13,2862.86
42199.99,2868.98
42256.21,2872.05
42123.0,2859.64
42105.33,2858.95
42137.75,2865.76
42120.91,2865.96
42037.54,2861.43
41988.74,2852.88
41992.4,2852.19
42000.94,2853.89
41999.97,2852.54
42046.71,2854.99
42055.29,2856.86
42070.47,2860.46
42143.33,2864.03
42208.81,2869.48
42162.04,2868.02
42079.33,2860.73
42082.01,2864.24
42040.18,2859.46
42014.62,2857.21
42087.79,2863.54
42061.22,2860.47
42033.82,2859.44
42033.27,2859.91
42085.84,2864.46
41980.89,2855.77
41996.86,2856.44
42033.07,2858.42
41948.65,2851.75
41939.53,2855.76
42015.37,2860.77
42051.63,2864.97
42031.8,2862.24
41972.65,2857.17
42011.34,2861.35
41918.24,2852.35
42029.52,2863.58
42010.2,2862.67
42015.07,2862.38
41940.08,2853.51
42053.51,2861.76
42026.88,2858.11
42038.31,2857.98
42069.65,2860.6
42116.43,2864.0
42046.06,2859.05
