BTCUSDT,ETHUSDT
46823.99,3961.24
46755.0,3957.7
46814.54,3961.06
46752.28,3954.05
46693.3,3948.94
46662.87,3948.83
46688.7,3945.9
46676.32,3943.87
46611.12,3936.85
46632.63,3939.5
46622.1,3939.9
46664.34,3941.91
46699.99,3940.67
46729.17,3945.88
46787.28,3951.67
46711.53,3937.21
46576.53,3917.48
46467.06,3906.99
46524.98,3902.37
46567.48,3906.64
46531.53,3904.09
46574.43,3909.25
46561.09,3906.01
46579.22,3904.56
46633.68,3910.03
46635.12,3912.24
46654.44,3912.04
46609.84,3906.85
46715.32,3920.87
46737.89,3921.19
46776.99,3921.99
46896.9,3931.07
46945.0,3934.98
46976.56,3933.71
46984.6,3932.36
47150.01,3942.91
47203.37,3955.01
47170.41,3950.0
47407.26,3970.89
47545.0,3976.63
47756.05,4010.56
47829.65,4008.96
47919.04,4015.13
47823.95,4006.71
47750.62,3995.72
47762.02,3995.49
47718.92,3993.49
47712.38,3988.58
47858.44,3999.75
47885.01,3998.08
47882.12,4000.96
47815.2,3997.04
47865.98,3997.13
47865.27,4000.67
47883.24,4000.51
48016.05,4013.94
47954.03,4010.61
47975.79,4009.64
47959.95,4018.34
47892.73,4009.17
47850.88,4005.76
47827.06,4003.97
47960.57,4015.9
47888.0,4009.74
47883.18,4010.65
47849.91,4003.28
47856.82,4003.33
47734.41,3991.37
47701.0,3992.02
47729.99,3994.62
47654.06,3988.6
47600.0,3988.07
47630.2,3988.26
47589.75,3983.87
47654.21,3986.73
47604.21,3986.78
47630.44,3987.7
47591.91,3985.33
47602.3,3985.79
47513.54,3977.89
47537.18,3979.19
47514.56,3980.91
47500.59,3978.83
47484.32,3970.42
47520.0,3974.08
47530.18,3979.15
47630.03,3982.32
47573.15,3978.73
47610.43,3983.15
47626.71,3985.12
47705.71,3992.37
47663.38,3983.47
47647.74,3982.99
47600.0,3982.26
47520.0,3978.4
47515.09,3977.0
47542.03,3981.09
47593.0,3984.24
47597.49,3984.83
47595.61,3986.06
47559.11,3984.01
47510.99,3979.76
47454.72,3966.49
47517.21,3975.59
47547.11,3975.77
47516.21,3975.26
47479.84,3970.31
47473.06,3969.37
47465.02,3968.18
47300.32,3953.96
47229.73,3945.9
47199.97,3950.88
47151.08,3950.4
47087.6,3940.27
47131.51,3947.99
47119.99,3947.71
47125.01,3951.96
47151.9,3950.35
47116.63,3945.94
47102.02,3942.58
47053.46,3933.31
46959.72,3909.86
46977.99,3909.99
46913.09,3909.23
46974.37,3915.0
47015.61,3921.47
47002.68,3918.68
47111.4,3926.69
47160.0,3928.16
47160.74,3930.98
47120.78,3923.68
47125.01,3923.25
46999.99,3907.07
47041.41,3912.64
47058.99,3913.43
47083.35,3917.21
47076.93,3917.85
46981.18,3906.89
47064.38,3915.59
47131.16,3924.04
47143.94,3921.93
47160.47,3928.25
47164.77,3927.64
47152.72,3925.36
47060.0,3913.51
47056.71,3916.95
46953.33,3907.02
47034.09,3914.81
47051.07,3919.53
47071.52,3919.98
47078.64,3921.45
47115.99,3926.57
47093.48,3925.7
47188.04,3933.49
47233.74,3938.05
47256.64,3941.22
47248.35,3945.2
47358.49,3966.07
47440.1,3960.0
47345.36,3944.49
47276.82,3943.6
47185.46,3933.83
47051.12,3927.03
46967.97,3918.19
47006.47,3919.71
47090.91,3926.05
47116.32,3926.9
47629.95,3963.61
47920.87,3975.35
47992.52,3987.16
47190.43,3929.9
47308.01,3942.03
47208.95,3936.0
47282.45,3940.31
47325.0,3945.81
47394.9,3948.11
47525.31,3955.78
47458.75,3946.85
47392.71,3942.83
47393.2,3942.68
47366.8,3937.37
47334.88,3936.52
47252.85,3929.12
47168.73,3921.24
47272.98,3934.83
47324.98,3939.96
47288.87,3937.87
47207.48,3927.48
47233.84,3929.37
47234.09,3934.45
47199.99,3932.08
47239.8,3927.26
47160.92,3922.68
47239.94,3931.69
47306.99,3937.98
47341.23,3939.53
47348.78,3944.05
47328.31,3945.13
47256.2,3939.0
47250.0,3937.83
47199.04,3932.59
47225.0,3936.35
47179.22,3927.42
47162.04,3924.09
47115.64,3917.22
47127.28,3916.99
47216.06,3929.35
47159.6,3921.54
47094.38,3913.85
47096.45,3911.29
47133.72,3915.21
47116.51,3915.1
47100.02,3913.92
47047.55,3909.03
47086.3,3919.48
47141.22,3925.29
47028.22,3913.26
47044.8,3916.16
46906.67,3906.0
46915.01,3909.56
46982.58,3915.57
46994.99,3916.71
47025.92,3919.17
47001.7,3916.41
47081.58,3922.16
47053.77,3924.02
47084.44,3930.63
47121.57,3932.02
47119.65,3931.69
47057.0,3928.89
46932.82,3919.17
46929.73,3919.09
