BTCUSDT,ETHUSDT
58183.08,3910.36
58112.77,3906.16
58138.26,3903.22
58095.48,3895.86
58255.65,3905.68
58133.89,3897.6
58220.78,3907.59
58403.67,3915.01
58520.05,3916.26
58732.21,3918.12
58700.0,3902.45
58858.6,3909.44
58783.09,3887.0
58728.24,3895.27
58775.54,3907.17
58732.23,3896.99
58688.21,3898.92
58683.03,3907.79
58630.04,3912.77
58622.97,3915.02
58638.01,3914.85
58903.27,3942.13
58818.62,3937.46
58700.21,3928.23
58838.24,3948.39
58849.88,3953.39
58701.94,3957.99
58719.68,3952.69
58679.72,3947.76
58681.96,3943.01
58687.32,3945.81
58750.0,3953.97
58787.09,3952.0
58898.81,3954.51
59015.89,3969.81
58982.81,3974.73
59100.32,3978.8
59184.16,3997.0
59197.0,4009.39
59213.74,4017.19
59191.47,4008.66
59299.99,4020.0
59391.47,4049.2
59232.94,4044.39
59352.62,4062.43
59231.95,4059.3
59320.03,4043.14
59356.76,4054.58
59430.03,4042.95
59237.99,4048.8
59060.26,4033.61
59118.47,4041.6
59172.87,4047.47
59165.16,4051.71
59107.68,4069.51
59121.4,4064.53
59313.63,4087.59
59220.38,4078.86
59182.0,4075.59
59154.67,4094.29
59308.73,4132.29
59383.04,4129.84
59289.49,4122.8
59061.37,4106.52
58879.0,4082.37
58919.98,4094.25
58778.97,4091.44
58710.7,4081.8
58804.33,4092.01
58865.68,4109.8
58999.97,4115.55
59068.05,4127.82
58995.77,4117.93
59138.99,4130.8
59131.23,4131.22
59110.09,4120.0
59086.7,4120.11
58930.99,4120.78
58906.22,4114.35
58871.46,4109.61
58911.14,4118.19
58849.98,4114.65
58872.3,4113.99
58833.93,4113.02
58789.23,4129.16
58739.73,4114.01
58738.01,4106.46
58836.48,4107.79
58879.87,4119.02
58819.65,4119.58
58763.35,4123.96
58789.0,4138.5
58682.15,4119.65
58615.79,4117.47
58529.39,4111.68
58370.17,4105.85
58459.9,4097.97
58232.03,4095.35
58190.05,4079.75
58264.57,4085.8
58240.61,4096.47
58271.14,4108.97
58316.65,4121.99
58386.3,4115.84
58424.0,4123.96
58371.56,4127.81
58419.86,4149.99
58372.87,4164.83
58419.91,4151.59
58524.87,4143.7
58302.74,4121.75
58171.12,4102.17
58122.5,4105.56
58127.59,4100.5
58081.1,4116.46
57938.9,4112.06
57813.36,4100.49
57962.26,4110.4
58065.42,4125.54
57899.65,4104.8
57750.01,4084.47
57923.88,4095.61
57838.32,4082.58
57993.35,4096.8
58040.85,4093.74
58167.82,4104.58
58024.12,4081.14
57881.67,4069.99
58092.69,4087.12
57775.73,4042.61
57674.08,4027.4
57866.23,4035.88
57645.29,4019.97
57727.65,4047.14
57526.06,4021.94
57647.23,4028.82
57405.2,3990.17
57747.75,4031.86
57843.49,4042.85
58060.53,4065.59
58177.76,4080.28
58195.39,4071.49
58069.99,4068.9
58070.63,4066.18
58000.58,4071.03
58121.39,4092.07
58015.99,4104.26
57962.87,4114.38
58005.41,4103.67
57790.45,4099.02
58126.99,4122.31
58003.52,4117.27
57895.28,4127.42
57782.57,4125.03
57616.05,4112.52
57654.57,4125.7
57633.96,4121.8
57858.22,4144.87
57880.01,4150.0
57703.71,4152.92
57679.85,4121.17
57600.0,4110.19
57700.0,4131.34
57695.08,4133.51
57877.7,4148.61
57715.49,4132.67
57559.19,4122.01
57675.84,4123.04
57452.5,4113.52
57434.85,4105.17
57582.99,4124.66
57549.47,4121.98
57349.99,4093.76
57250.27,4088.12
57405.38,4102.47
57417.75,4094.76
57497.36,4088.02
57275.87,4069.97
57175.0,4052.81
56831.59,4038.18
57185.73,4066.75
57215.43,4075.48
57149.99,4073.46
57361.72,4102.89
57372.55,4096.68
57366.89,4110.3
57302.85,4120.73
57309.41,4122.59
57260.65,4128.62
57450.0,4145.25
57845.85,4154.17
58296.36,4156.37
58381.03,4188.84
58287.13,4182.35
58239.97,4184.75
58054.19,4163.23
58103.22,4176.46
58009.65,4168.66
57980.42,4187.51
57877.63,4196.45
57818.85,4193.72
57779.97,4183.15
57769.28,4182.53
57572.32,4133.46
57460.01,4159.01
57614.11,4169.74
57539.7,4170.0
57468.98,4178.76
57461.9,4172.3
57379.02,4166.02
57475.86,4168.37
57263.98,4155.67
57204.29,4146.45
57436.84,4167.47
57054.14,4137.59
56985.3,4140.44
57068.99,4144.87
57134.95,4151.52
57052.87,4149.77
56905.97,4138.7
56807.1,4131.85
56729.2,4135.16
56652.35,4130.01
56696.65,4119.19
56773.79,4127.67
57049.64,4166.26
56649.67,4151.36
56771.88,4131.49
56570.56,4124.06
56796.43,4148.48
56958.51,4143.84
56700.01,4127.19
56584.62,4114.54
56511.41,4102.0
56600.0,4080.38
56342.47,4072.7
56055.8,4050.13
56106.99,4079.52
55762.88,4014.82
55733.76,3991.12
54117.8,3725.7
54632.1,3855.03
54969.53,3881.02
54835.26,3855.72
55072.5,3908.46
55087.18,3911.45
55410.69,3939.96
55332.87,3918.75
55248.07,3880.97
54800.01,3844.13
55127.59,3875.68
55240.88,3903.38
55588.84,3938.68
55628.25,3951.99
55582.34,3976.12
55374.7,3957.77
55479.84,3982.97
55371.37,3961.43
55422.95,3949.52
55674.52,3978.09
55764.94,3986.53
55598.06,3974.6
55623.4,4007.06
55641.11,4013.66
55731.85,4034.17
55841.81,4050.96
55916.17,4057.43
55824.97,4028.99
55705.35,4015.26
55766.88,4020.08
55520.9,3994.59
55440.35,3987.45
55636.36,3994.71
55934.49,4026.04
56103.0,4015.81
56229.93,4030.81
55982.21,3991.72
55845.59,3976.44
55831.96,3966.31
55706.79,3961.76
55860.56,3965.26
55674.53,3927.32
55862.59,3937.47
55755.43,3923.77
55872.4,3951.86
55946.7,3967.14
55770.72,3944.58
55816.14,3945.88
