BTCUSDT,ETHUSDT
41464.87,3023.0
41422.68,3020.85
41455.98,3023.68
41402.5,3018.38
41462.15,3025.99
41402.99,3016.27
41393.13,3014.86
41441.24,3021.71
41420.77,3017.88
41449.7,3024.27
41508.5,3028.14
41478.68,3026.31
41555.74,3028.1
41578.28,3028.29
41596.46,3032.1
41518.64,3025.1
41526.44,3026.87
41554.98,3027.23
41534.76,3025.05
41529.9,3023.87
41536.73,3025.61
41556.26,3028.12
41624.13,3032.98
41606.03,3030.58
41618.07,3031.24
41602.81,3027.92
41616.04,3028.53
41570.7,3022.35
41585.18,3024.06
41569.7,3021.28
41556.43,3022.99
41558.34,3023.21
41503.17,3020.21
41476.62,3017.72
41481.4,3020.11
41534.56,3024.25
41544.02,3023.85
41509.41,3023.03
41471.29,3018.99
41456.89,3015.82
41494.54,3017.71
41505.99,3018.98
41547.9,3021.71
41541.36,3019.96
41553.26,3020.54
41479.99,3017.13
41468.04,3015.46
41444.04,3008.6
41433.87,3006.47
41332.29,2995.97
41363.93,3000.01
41418.74,3000.0
41415.12,3003.99
41494.98,3009.37
41471.21,3008.31
41512.6,3014.69
41497.96,3012.16
41512.11,3015.69
41515.92,3014.76
41543.41,3017.05
41510.01,3013.51
41513.97,3016.07
41490.39,3010.91
41533.48,3013.64
41553.83,3016.75
41565.99,3017.7
41570.52,3020.41
41549.43,3016.79
41579.71,3021.0
41569.24,3021.32
41542.11,3018.3
41572.96,3020.0
41579.99,3017.36
41555.04,3014.59
41491.95,3008.38
41466.67,3003.84
41461.58,3002.31
41538.56,3008.35
41536.25,3009.84
41504.18,3006.28
41490.01,3005.0
41463.97,3003.15
41442.1,3000.83
41451.37,3003.08
41432.51,3000.7
41448.9,3002.49
41482.43,3005.34
41447.13,3003.07
41425.88,2998.15
41411.86,2995.69
41477.11,3001.79
41480.06,3001.67
41566.33,3007.51
41689.5,3016.99
41664.02,3014.47
41612.33,3010.56
41594.32,3004.89
41617.17,3006.99
41585.89,3004.38
41535.31,3000.36
41528.01,3002.0
41519.99,3002.79
41489.96,2999.98
41626.04,3011.99
41594.8,3010.13
41577.49,3004.23
41605.65,3007.77
41640.0,3011.75
41644.72,3014.56
41626.11,3011.55
41619.91,3014.16
41655.99,3017.99
41607.4,3016.88
41599.66,3013.49
41625.79,3015.95
41628.79,3014.72
41583.56,3010.24
41633.28,3015.91
41602.67,3013.99
41648.99,3018.98
41687.04,3020.62
41622.98,3013.96
41663.46,3016.8
41670.0,3016.89
41628.41,3010.22
41620.54,3010.99
41551.01,3003.48
41574.61,3005.23
41583.71,3007.28
41557.26,3004.09
41559.85,3006.28
41578.68,3007.47
41563.01,3006.57
41509.54,3002.98
41529.36,3004.99
41519.63,3004.5
41536.99,3006.44
41538.97,3007.1
41529.2,3005.01
41559.22,3007.63
41501.0,3002.5
41492.63,3003.27
41527.48,3006.93
41522.0,3006.4
41521.74,3004.38
41624.5,3015.02
41612.82,3013.16
41606.62,3013.4
41584.39,3011.97
41582.31,3013.11
41592.53,3013.47
41600.0,3012.07
41578.98,3009.09
41497.97,3001.73
41537.52,3004.99
41610.99,3009.71
41610.52,3010.43
41766.78,3017.36
41572.52,3005.99
41570.02,3007.08
41632.81,3013.38
41678.43,3017.01
41688.97,3016.54
41693.13,3015.45
41686.09,3014.93
41703.77,3015.8
41686.28,3014.7
