BTCUSDT,ETHUSDT
55905.31,2214.71
55961.67,2217.91
55705.39,2199.43
55931.2,2214.66
56027.41,2219.12
56078.26,2223.29
56187.64,2231.24
56629.17,2250.99
56563.31,2254.0
56454.24,2249.19
56671.16,2254.88
56771.94,2256.0
56775.23,2252.73
56935.55,2257.66
57060.23,2266.94
56903.55,2258.21
56918.51,2255.54
57040.46,2262.56
56885.36,2252.0
56865.78,2249.54
56858.14,2248.0
56830.23,2245.26
56929.0,2248.64
56757.4,2244.21
56753.87,2237.87
56686.83,2234.14
56657.9,2235.59
56624.29,2234.76
56681.99,2237.39
56891.44,2246.16
57178.26,2248.01
57121.61,2248.54
57072.95,2249.76
57034.31,2255.09
56948.56,2251.72
56883.43,2251.23
56806.44,2251.0
56880.76,2250.69
56794.57,2245.3
56796.95,2244.75
56957.0,2255.47
56814.48,2252.59
56965.51,2262.44
57019.44,2262.47
57117.12,2269.48
57256.76,2276.87
57101.93,2271.52
57030.9,2266.21
57074.35,2264.55
57022.54,2261.48
57032.06,2264.46
57013.9,2266.19
56959.87,2265.0
56941.2,2263.39
56841.77,2260.12
56861.01,2262.37
56772.71,2255.56
56853.86,2262.0
56949.32,2265.0
56951.86,2262.68
56864.24,2260.4
56668.84,2248.63
56767.77,2252.73
56517.18,2235.25
56420.41,2232.44
56634.96,2241.01
56631.24,2240.66
56671.08,2246.05
56800.01,2253.59
56756.55,2250.68
56651.78,2247.36
56500.0,2240.01
56618.09,2243.26
56574.94,2236.73
56754.53,2244.94
56899.98,2248.7
56825.99,2247.0
56769.32,2246.84
56849.35,2250.49
56808.86,2247.82
56788.86,2246.75
56684.87,2236.58
56847.03,2243.31
57249.99,2262.31
57256.88,2263.57
57135.71,2261.43
57207.0,2263.25
57110.57,2257.99
57099.99,2256.28
57282.17,2258.64
57334.94,2263.76
57303.61,2260.96
57334.59,2263.48
57344.91,2264.13
57449.99,2274.71
57323.35,2268.6
57287.07,2267.01
57283.48,2266.34
57131.83,2260.15
57092.96,2257.76
57044.41,2251.95
56848.26,2243.0
57051.05,2254.45
56980.76,2250.29
57008.57,2251.6
56877.38,2245.33
56803.89,2240.18
56778.8,2240.93
56863.79,2245.01
56766.39,2241.0
56662.77,2232.86
56784.4,2239.18
56774.25,2240.38
56786.45,2239.19
56994.33,2247.08
56989.18,2244.74
56980.0,2242.13
56790.4,2234.4
56703.97,2230.47
56681.9,2227.71
56453.0,2214.0
56590.01,2220.55
56334.88,2206.99
56277.43,2205.0
56376.57,2211.6
56479.25,2216.81
56429.92,2218.85
56290.5,2208.27
56317.81,2211.06
56282.22,2205.72
56211.59,2200.77
56522.65,2219.23
56662.14,2223.58
56803.68,2229.95
56934.69,2232.01
56881.34,2229.85
56894.8,2229.18
56826.05,2230.25
56937.7,2235.61
56894.24,2237.14
56962.22,2238.11
57120.16,2244.79
57061.05,2242.0
57107.4,2246.63
57026.07,2241.02
57015.62,2239.69
57027.36,2241.83
57044.11,2247.69
56873.23,2240.54
56992.68,2245.0
56842.4,2240.01
56749.85,2233.47
56685.2,2228.8
56710.27,2229.97
56550.23,2223.24
56515.7,2222.22
56588.73,2226.95
56557.13,2225.92
56339.3,2211.43
56249.98,2208.56
56085.78,2200.57
56230.0,2204.43
56343.18,2208.54
56585.68,2219.54
56685.63,2222.7
56472.8,2208.41
56601.93,2214.41
56630.91,2217.08
56294.94,2196.13
56090.01,2174.08
56313.6,2185.62
56332.99,2187.32
56059.79,2171.61
55716.61,2159.44
55663.27,2155.0
55370.17,2139.81
55419.0,2134.27
55280.19,2135.62
55423.09,2146.39
55439.86,2145.22
54746.63,2108.15
55044.63,2124.91
55306.88,2142.28
55199.59,2141.01
55257.21,2142.69
55377.89,2146.95
55172.09,2133.52
55039.52,2120.0
54606.92,2096.85
54451.68,2090.75
54774.52,2106.89
54585.22,2095.32
55130.0,2127.74
55194.76,2130.63
54851.16,2123.51
55200.82,2137.49
55332.24,2137.07
55175.57,2129.27
55130.82,2127.98
55105.21,2124.46
55053.72,2123.17
54872.43,2112.16
54737.21,2101.32
54826.99,2104.05
54767.72,2100.07
54895.64,2110.1
55211.81,2127.39
55276.88,2132.59
55401.23,2136.18
55285.27,2131.8
55078.11,2120.39
55355.29,2130.98
55286.46,2129.8
55246.11,2133.25
55429.84,2140.84
55369.68,2144.56
55710.78,2164.1
55646.32,2163.45
55552.59,2164.28
55573.01,2164.68
55560.42,2164.18
55615.63,2165.15
55503.19,2158.86
55656.15,2167.46
55711.64,2168.06
55693.34,2169.24
55586.22,2166.11
55635.03,2168.43
55723.91,2173.24
55664.51,2173.15
55636.51,2168.74
55774.28,2169.57
55744.29,2173.19
55604.15,2166.89
55496.52,2161.14
55726.9,2171.87
55680.66,2168.98
55963.3,2181.49
56036.67,2183.87
55930.94,2187.46
55770.52,2175.79
55858.64,2178.66
55889.3,2181.26
55989.89,2187.53
56018.48,2190.78
56033.3,2192.58
56170.15,2199.73
56314.64,2210.88
56261.93,2209.99
56205.22,2210.3
56203.8,2205.7
56130.02,2204.91
56210.64,2203.11
56133.43,2200.99
56181.07,2204.21
56063.93,2196.65
55938.17,2190.22
55715.02,2179.69
55948.87,2192.43
56094.99,2197.77
56380.82,2215.65
56380.0,2207.71
56283.22,2201.01
56245.2,2200.1
56161.89,2197.89
56085.52,2192.37
55971.1,2189.06
56120.0,2196.72
56062.7,2195.86
56084.25,2193.14
56266.67,2207.14
56251.39,2208.39
56050.87,2192.61
55952.27,2187.81
56093.05,2195.67
55993.56,2188.75
55810.0,2176.59
56080.86,2193.0
56018.04,2186.95
55876.21,2177.52
55807.23,2172.52
55580.0,2156.19
55727.75,2159.56
55654.98,2157.15
55682.2,2160.21
55791.77,2168.93
55594.24,2158.56
55633.14,2161.12
