BTCUSDT,ETHUSDT
38720.95,2790.25
38686.7,2787.69
38775.1,2793.92
38804.95,2797.6
38761.88,2791.01
38754.14,2791.29
38523.01,2773.89
38469.03,2764.36
38502.01,2768.18
38622.39,2781.36
38600.22,2777.7
38557.27,2772.63
38520.0,2764.76
38639.91,2776.75
38653.02,2778.02
38550.0,2765.99
38516.47,2760.91
38496.31,2756.34
38402.36,2751.23
38422.63,2757.0
38404.6,2755.59
38426.86,2756.3
38390.01,2752.31
38439.76,2756.54
38401.23,2744.73
38476.57,2752.0
38552.11,2760.87
38580.85,2765.58
38615.23,2774.22
38604.33,2772.91
38577.64,2773.32
38619.05,2772.85
38629.98,2774.31
38625.51,2774.24
38657.0,2777.13
38622.81,2775.33
38686.43,2779.56
38676.54,2778.07
38724.01,2791.55
38666.02,2787.32
38700.75,2792.18
38674.58,2790.75
38646.13,2788.26
38578.34,2780.56
38555.29,2782.05
38564.86,2782.25
38569.45,2781.7
38552.87,2781.05
38481.17,2774.99
38430.03,2770.16
38424.82,2768.59
38464.7,2771.64
38493.72,2771.2
38460.58,2766.94
38490.95,2769.51
38543.51,2770.28
38501.76,2760.27
38455.85,2758.29
38513.6,2764.44
38423.44,2759.95
38479.98,2765.63
38488.83,2765.97
38430.01,2760.29
38373.14,2759.15
38359.49,2756.0
38366.64,2755.36
38346.5,2752.66
38389.08,2757.83
38341.55,2754.6
38364.37,2756.77
38377.78,2759.15
38416.38,2764.01
38398.37,2763.56
38429.74,2769.14
38463.43,2775.62
38465.89,2775.3
38461.85,2775.38
38451.92,2773.26
38442.21,2770.4
38327.04,2752.87
38260.0,2745.37
38252.24,2747.66
38210.68,2747.82
38277.51,2752.99
38232.55,2745.5
38256.04,2750.55
38312.69,2754.47
38304.21,2752.36
38347.71,2757.69
38353.5,2759.41
38322.33,2757.15
38275.58,2754.05
38290.78,2756.76
38217.15,2746.18
38227.32,2747.05
38284.69,2749.36
38354.12,2755.35
38364.65,2755.24
38367.48,2756.03
38397.19,2759.56
38411.61,2760.71
38369.26,2755.96
38379.99,2756.79
38387.92,2756.5
38391.49,2756.55
38343.94,2748.18
38431.01,2761.76
38447.49,2762.91
38495.61,2766.25
38424.14,2760.01
38426.59,2761.51
38417.75,2759.45
38460.39,2763.68
38445.01,2762.02
38473.35,2764.98
38481.5,2769.62
38510.99,2770.15
38538.08,2771.65
38524.39,2774.22
38530.85,2775.35
38503.52,2769.56
38466.09,2767.66
38443.42,2765.01
38407.49,2763.23
38429.61,2763.72
38511.29,2769.14
38548.44,2769.89
38540.61,2767.78
38497.16,2764.28
38572.17,2766.74
38585.32,2765.26
38566.26,2764.15
38534.91,2760.83
38483.59,2755.4
38501.75,2757.0
38458.56,2755.01
38484.45,2758.25
38521.46,2762.34
38476.7,2756.69
38508.53,2763.97
38480.13,2761.85
38509.64,2766.83
38500.71,2766.51
38490.0,2766.89
38536.55,2778.71
38565.83,2783.57
38650.16,2789.27
38582.41,2785.0
38605.69,2787.33
38643.09,2786.07
38580.09,2780.1
38609.92,2783.95
38701.21,2798.8
38695.38,2807.77
38689.31,2801.34
38723.99,2800.99
38715.02,2800.29
38710.02,2798.21
38596.16,2787.75
38557.12,2785.05
38491.0,2779.13
38529.98,2785.0
38515.72,2784.62
38533.38,2787.52
38494.48,2785.5
38406.91,2781.64
38367.36,2776.54
38361.61,2773.99
38402.95,2776.12
38379.48,2771.33
38400.88,2773.48
38331.59,2765.38
38290.06,2761.9
38346.2,2770.0
37962.83,2742.52
37951.26,2739.15
37808.29,2719.09
37626.66,2692.74
37776.81,2704.11
37703.72,2687.05
37612.73,2679.25
37712.13,2692.3
37589.75,2674.64
37658.62,2678.82
37628.32,2676.93
37619.97,2676.8
37486.27,2662.0
37487.77,2668.28
37566.97,2680.3
37498.12,2675.07
37409.33,2664.87
37429.78,2663.9
37329.04,2653.74
37240.0,2649.62
37181.34,2646.75
37162.8,2652.83
37274.45,2661.21
37239.02,2656.81
37190.01,2653.95
37135.05,2648.17
37212.98,2654.04
37271.07,2664.45
37345.89,2671.58
37336.71,2669.77
37352.18,2673.11
37503.76,2689.4
37447.43,2681.74
37422.0,2680.78
37422.14,2678.37
37403.41,2679.56
37345.2,2673.43
37407.99,2674.88
37334.0,2666.04
37432.39,2675.3
37416.94,2676.09
37469.99,2685.83
37455.92,2681.11
37450.03,2680.02
37434.39,2680.16
37429.19,2679.7
37428.59,2678.91
37428.45,2677.65
37440.0,2681.87
37464.0,2685.27
37486.78,2688.57
37425.66,2680.9
37434.33,2680.29
37486.42,2686.89
37558.14,2694.71
37502.13,2695.82
37468.93,2692.87
37479.72,2696.09
37499.28,2697.57
37503.25,2701.59
37593.86,2713.17
37587.91,2711.96
37610.13,2712.99
37622.99,2716.67
37600.2,2712.37
37566.56,2707.21
