BTCUSDT,ETHUSDT
38955.26,2660.12
38984.28,2695.62
38918.08,2689.73
39043.58,2714.99
39271.08,2726.38
39447.37,2728.01
39405.67,2715.24
39658.54,2743.05
39631.22,2735.6
39471.6,2731.01
39450.21,2726.05
39387.52,2711.37
39361.29,2713.08
39332.97,2697.53
39228.33,2692.36
39340.02,2706.59
39125.97,2687.81
38999.96,2673.01
38911.02,2661.86
38820.01,2663.0
38668.64,2636.9
38827.4,2664.46
38736.49,2648.31
38808.3,2659.61
38796.01,2668.26
38528.79,2624.42
38296.52,2603.16
38300.31,2596.84
38357.53,2613.61
38298.28,2609.22
38420.67,2629.68
38565.2,2649.42
38504.75,2635.19
38345.59,2600.38
38191.61,2576.54
38083.69,2571.54
37887.07,2552.1
37913.05,2544.81
38118.91,2567.77
38073.24,2561.37
38306.93,2578.4
38242.4,2563.91
38286.44,2579.13
38121.7,2551.68
38307.02,2583.6
38254.93,2581.92
38178.39,2567.24
38304.51,2582.48
38257.81,2583.72
38373.3,2600.91
38223.16,2597.85
37917.99,2556.95
37783.21,2531.88
37906.12,2541.21
38036.7,2556.5
38248.4,2571.7
38344.98,2583.11
38647.25,2608.63
38483.37,2601.01
38368.11,2587.7
38161.38,2568.71
38007.8,2559.21
38069.12,2567.15
38198.03,2576.81
38259.91,2584.82
38228.26,2585.72
38021.72,2560.44
38082.07,2561.04
38237.06,2574.47
38235.36,2580.0
38337.84,2581.8
38356.5,2592.11
38137.31,2567.32
38591.64,2618.03
38325.49,2605.82
38504.7,2633.93
38539.71,2640.19
38426.87,2633.45
38770.46,2653.51
38746.18,2653.79
38727.67,2648.03
38653.57,2642.08
39002.1,2668.8
38874.3,2658.18
38863.15,2654.1
38934.83,2659.24
39063.83,2672.61
38997.7,2662.01
38894.17,2645.9
38921.19,2649.0
38760.16,2634.99
38680.91,2625.58
38704.67,2627.27
38806.27,2641.39
38911.21,2652.23
38985.06,2660.48
38758.84,2647.21
38690.43,2639.6
38698.91,2647.68
38443.25,2619.37
38391.84,2608.18
38538.84,2617.47
38443.99,2609.54
38246.95,2593.94
38174.95,2585.21
38073.75,2581.27
38148.61,2575.95
38138.06,2582.45
38070.76,2577.23
38166.43,2583.56
38125.52,2584.09
38018.54,2567.87
38159.13,2584.15
37981.81,2561.5
37773.81,2539.84
37900.0,2547.01
38038.3,2566.44
37991.69,2560.83
37923.48,2549.8
37932.87,2559.99
37624.15,2517.18
37398.92,2483.91
37257.21,2466.71
37396.13,2484.93
37322.51,2478.33
37230.39,2453.63
36892.45,2414.74
36922.0,2410.0
36892.43,2413.74
37077.33,2440.0
37265.99,2460.58
37103.24,2438.71
37389.19,2475.2
37283.21,2470.11
37037.83,2445.02
36777.32,2417.03
36896.76,2424.5
37148.01,2445.55
36855.3,2414.46
37036.56,2428.81
37226.67,2464.37
37018.04,2443.08
36975.05,2439.49
36537.16,2392.72
36704.7,2409.72
36753.64,2411.08
36999.75,2430.89
37183.23,2461.19
37000.03,2443.46
36952.73,2444.4
36783.94,2416.76
36717.99,2415.12
36707.61,2411.38
37000.06,2444.35
36899.73,2437.62
37119.86,2456.89
37281.95,2498.04
37232.99,2492.05
37028.68,2471.85
37313.63,2513.64
37316.2,2536.81
37680.09,2557.4
37537.34,2535.3
37828.82,2563.6
37735.91,2546.22
37537.16,2535.57
37565.25,2553.79
37462.33,2535.0
37514.56,2537.17
37700.58,2568.92
37841.45,2584.45
37913.58,2589.15
38109.99,2630.43
37951.62,2629.47
37809.14,2617.83
37807.58,2628.68
37968.0,2635.0
37815.75,2616.02
37808.63,2621.56
37634.62,2584.9
37297.68,2559.21
37317.44,2553.37
37535.46,2585.2
37824.17,2621.31
37815.02,2603.54
37449.56,2550.0
37413.67,2539.22
38260.53,2607.96
38120.61,2581.79
38014.44,2578.78
38126.66,2600.01
38277.57,2610.47
37877.2,2578.75
37926.62,2583.19
38022.67,2593.65
38010.27,2588.06
37780.0,2558.94
37929.98,2573.69
37918.45,2576.54
37683.86,2550.22
37764.66,2566.88
37879.94,2580.56
37995.06,2596.32
37796.69,2572.76
37915.14,2585.06
