BTCUSDT,ETHUSDT
41774.89,3076.86
41725.86,3072.48
41745.49,3074.66
41688.8,3067.76
41660.85,3062.27
41684.07,3062.98
41697.99,3065.13
41681.68,3064.84
41703.42,3064.49
41750.0,3069.38
41740.94,3068.58
41593.7,3054.75
41654.19,3058.54
41694.41,3061.59
41622.35,3056.4
41715.98,3064.21
41709.99,3064.99
41805.99,3070.76
41995.41,3079.51
41908.16,3084.84
41882.98,3082.44
41851.87,3080.01
41875.01,3080.38
41928.82,3091.75
41842.1,3088.12
41897.77,3092.0
41867.01,3090.89
41923.41,3096.69
42098.69,3115.0
42153.65,3117.83
42226.44,3118.64
42144.75,3112.33
42189.07,3116.11
42330.68,3123.35
42239.46,3120.07
42173.77,3115.61
42120.1,3110.03
42081.57,3109.76
42081.52,3108.03
42155.81,3115.32
42130.36,3111.46
42136.12,3111.31
42202.36,3119.01
42128.53,3114.57
42188.65,3118.88
42236.56,3121.68
42218.68,3116.15
42277.98,3120.2
42335.8,3123.26
42227.54,3116.3
42150.37,3110.49
42175.62,3109.62
42182.8,3112.24
42255.41,3112.79
42343.66,3119.35
42250.68,3113.55
42245.52,3113.41
42159.55,3106.76
42320.89,3117.95
42304.65,3118.17
42272.29,3115.91
42191.92,3110.47
42194.16,3109.81
42098.06,3102.57
42084.04,3103.53
42022.52,3102.01
42049.71,3108.45
42152.93,3113.0
42120.82,3110.63
42108.99,3110.64
42122.07,3112.61
42110.0,3110.66
42135.03,3112.51
42168.0,3113.95
42221.74,3122.84
42160.1,3115.97
42150.9,3115.01
42098.52,3111.0
42104.79,3109.25
42127.73,3110.05
42056.98,3105.72
42065.01,3106.5
41986.87,3098.79
42105.0,3108.08
42098.18,3110.92
42168.44,3114.48
42148.19,3112.78
42209.88,3118.65
42193.53,3115.58
42184.89,3115.35
42194.99,3114.34
42112.55,3109.05
42105.25,3108.12
42151.19,3115.01
42158.02,3116.29
42211.05,3129.59
42272.79,3141.44
42287.4,3138.51
42311.89,3139.11
42281.0,3129.88
42464.06,3139.62
42223.64,3121.59
42080.69,3110.97
42122.22,3113.4
42009.8,3110.18
41992.62,3108.38
41984.21,3107.35
41991.78,3107.62
42049.05,3111.67
41924.0,3100.97
41900.0,3099.8
41942.53,3104.38
41996.54,3109.12
42018.62,3113.12
42049.43,3114.54
42076.56,3122.33
42092.02,3128.59
42133.33,3132.74
42029.99,3124.66
41984.8,3123.15
41984.04,3123.01
41994.28,3124.97
41957.32,3121.42
41854.57,3112.42
41782.0,3105.7
41795.85,3110.01
41756.38,3111.37
41777.17,3106.8
41787.36,3107.14
41675.82,3099.73
41681.25,3100.01
41631.02,3093.7
41617.03,3095.01
41749.99,3107.72
41767.58,3107.54
41750.02,3103.71
41758.21,3105.37
41804.3,3108.5
41842.73,3113.69
41834.88,3113.01
41783.07,3109.12
41857.46,3113.88
41899.33,3118.29
41809.99,3110.93
41732.69,3104.95
41858.57,3123.66
41896.21,3131.21
41878.06,3131.17
41908.96,3127.24
41882.24,3127.1
41820.27,3120.62
41852.99,3122.56
41904.47,3129.42
41891.59,3129.05
41873.58,3126.63
41812.69,3121.93
41823.0,3124.74
41857.77,3129.18
41863.0,3129.29
41846.08,3127.59
41819.33,3124.95
41728.99,3119.52
41769.36,3123.03
41654.76,3110.63
41590.01,3107.2
41687.99,3117.83
41666.18,3111.36
41701.52,3113.52
41761.42,3117.17
41779.13,3118.42
41760.97,3120.01
41648.18,3114.66
41544.83,3109.52
41369.61,3090.99
41281.02,3077.69
41481.17,3095.16
41429.33,3097.31
41521.34,3102.9
41591.0,3112.64
41642.0,3115.34
41937.21,3138.99
41907.11,3136.51
41933.0,3137.49
41895.7,3136.61
41827.42,3133.01
41802.05,3131.87
41641.28,3125.79
41656.91,3125.3
41497.41,3112.3
41571.01,3116.36
41639.65,3123.61
41733.93,3133.56
41952.01,3154.8
41982.0,3170.64
42158.82,3184.68
42375.65,3185.01
42315.99,3185.71
42463.52,3200.58
42543.44,3207.79
42710.38,3225.62
42788.75,3229.88
42645.72,3218.67
42682.96,3222.73
42705.24,3218.67
42915.47,3231.07
42947.46,3246.86
42988.75,3259.7
42883.9,3250.26
42561.07,3213.75
42381.77,3212.34
42465.56,3217.89
42439.29,3221.15
42559.04,3228.48
42494.78,3222.4
42534.97,3227.29
42549.01,3231.67
42413.27,3227.08
42471.59,3231.4
42493.56,3235.46
42597.09,3243.36
42643.98,3241.64
42667.95,3245.78
42682.15,3242.34
42809.98,3244.2
42846.71,3246.87
42822.83,3242.85
42761.14,3233.08
42755.0,3233.58
42683.36,3228.98
42673.35,3220.36
42750.0,3226.62
42838.79,3231.8
42798.37,3231.65
42741.43,3229.82
42649.33,3224.89
42776.99,3230.89
42807.89,3233.61
42862.74,3236.91
43020.33,3242.44
42972.05,3237.18
42983.58,3240.47
42876.13,3240.41
42836.2,3238.35
42834.74,3239.4
42821.0,3240.55
42803.81,3240.98
42814.53,3241.23
42757.7,3234.6
42814.29,3240.23
42812.65,3240.44
42788.99,3238.59
42800.38,3240.21
42772.01,3239.52
42778.65,3239.17
42731.56,3231.27
42757.56,3232.53
42726.41,3231.32
42706.56,3229.0
42684.31,3228.44
42739.46,3233.74
42718.97,3233.31
42681.21,3232.37
42698.6,3230.57
42659.2,3230.46
42655.12,3232.35
42687.98,3236.32
42642.71,3231.67
42687.99,3230.65
42644.51,3227.97
42650.75,3224.69
42700.65,3231.53
42661.83,3232.06
42642.33,3230.01
42756.5,3235.32
42729.54,3233.81
42713.13,3232.18
42787.77,3234.0
42829.64,3239.67
42874.9,3242.84
42833.99,3242.32
42777.99,3237.79
42790.01,3245.59
42704.16,3238.35
42794.81,3246.22
42790.03,3245.63
42736.01,3240.35
42674.32,3234.69
42729.29,3239.72
