BTCUSDT,ETHUSDT
55755.72,1684.89
55689.62,1685.43
55832.1,1689.02
55756.14,1685.77
55850.97,1691.51
55818.05,1690.1
55849.98,1692.5
55796.09,1690.05
55659.17,1688.48
55487.27,1685.53
55347.79,1684.23
55409.67,1684.62
55425.46,1685.87
55239.91,1682.76
55133.1,1681.16
55156.67,1682.0
55124.02,1682.22
55189.25,1684.59
55150.0,1684.03
55032.74,1681.16
55090.09,1680.89
55150.01,1682.25
55199.6,1684.18
55241.28,1684.51
55335.96,1688.07
55189.64,1683.55
55275.26,1684.64
55354.83,1687.97
55398.96,1690.76
55480.58,1695.71
55491.58,1696.9
55405.39,1694.79
55401.83,1695.04
55396.15,1695.89
55331.08,1695.17
55349.99,1694.89
55397.43,1696.1
55406.61,1695.81
55417.82,1696.2
55367.69,1694.85
55480.33,1695.86
55513.11,1695.83
55528.82,1698.31
55478.55,1698.32
55500.0,1700.93
55411.84,1696.44
55391.29,1695.99
55371.6,1696.12
55466.34,1700.13
55263.18,1695.76
55265.53,1698.19
55252.7,1699.58
55201.42,1696.94
55177.86,1695.29
55311.29,1696.79
55373.21,1696.24
55290.0,1695.61
55277.73,1695.74
55279.49,1695.51
55315.01,1696.83
55232.94,1695.09
55115.87,1692.79
55164.94,1695.3
55134.26,1694.86
55146.0,1694.75
55050.01,1693.01
55041.06,1688.35
54999.99,1687.89
55005.23,1688.36
55120.91,1691.3
55182.55,1691.99
55048.8,1688.72
55137.29,1692.44
55133.03,1693.05
55238.43,1694.16
55221.4,1692.66
55220.15,1692.71
55285.76,1692.01
55350.7,1694.0
55330.76,1694.06
55345.0,1695.6
55441.23,1697.34
55386.18,1695.67
55401.26,1697.12
55426.66,1697.82
55692.52,1704.64
55717.5,1702.95
56025.35,1706.88
55990.01,1706.33
55934.39,1705.42
55960.81,1705.52
56120.56,1707.43
56080.56,1707.09
55994.29,1705.42
56065.55,1706.76
55911.99,1704.24
56060.0,1708.4
56138.91,1708.45
56178.74,1709.84
56230.01,1709.01
56180.51,1712.46
56249.38,1712.07
56261.62,1712.96
56237.48,1712.03
56204.04,1711.05
56955.68,1725.87
56989.97,1733.04
57126.15,1735.1
57235.22,1740.69
57080.07,1739.86
57066.1,1744.35
57030.15,1742.03
57221.86,1743.76
57297.86,1749.35
57240.77,1744.78
57646.49,1752.04
57699.99,1753.53
58028.19,1760.52
57986.94,1759.01
57922.2,1758.01
57801.83,1758.26
58056.59,1762.77
58154.37,1767.11
58079.99,1764.38
58147.1,1763.76
58040.29,1761.92
57868.54,1757.43
57908.18,1759.48
58037.45,1762.39
57932.14,1764.37
57914.7,1766.36
58024.51,1770.99
57887.41,1766.82
57867.64,1764.5
57870.93,1767.67
57769.99,1761.18
57673.35,1762.34
57742.55,1765.27
57915.28,1771.86
57760.0,1767.01
57868.68,1768.55
57789.16,1766.57
57815.18,1764.4
57854.32,1764.29
57956.54,1776.33
58317.06,1783.17
58171.27,1780.05
58232.37,1784.67
58106.11,1781.92
58044.12,1781.96
57982.02,1778.18
58119.99,1780.7
58163.88,1779.99
58047.41,1775.12
