BTCUSDT,ETHUSDT
34962.18,2399.18
35173.98,2418.67
35165.94,2418.06
35146.29,2412.16
35316.96,2431.57
35372.54,2437.5
35339.63,2435.09
35361.8,2444.82
35253.96,2433.37
35300.72,2438.16
35386.65,2447.36
35401.1,2448.0
35361.45,2453.93
35340.75,2444.2
35313.87,2439.33
35323.0,2437.44
35471.15,2448.41
35418.69,2446.89
35456.01,2454.58
35384.55,2449.28
35404.35,2448.62
35381.33,2445.6
35367.01,2448.65
35315.04,2444.86
35314.15,2447.21
35245.95,2438.38
35143.55,2427.53
35132.99,2424.17
35177.6,2426.81
35161.91,2426.97
35214.52,2429.99
35237.39,2430.0
35033.91,2418.51
34980.36,2410.93
34932.99,2409.3
34875.29,2395.36
34922.81,2399.95
34930.03,2404.29
34880.07,2397.04
34956.65,2399.57
34816.37,2389.29
34917.58,2397.82
34943.99,2401.86
34991.96,2406.75
35052.2,2415.87
35045.46,2416.36
35049.56,2417.68
35051.0,2416.68
35035.0,2419.39
35061.66,2423.53
35190.84,2429.55
35152.38,2426.76
35194.99,2431.04
35220.26,2434.19
35260.05,2441.9
35211.29,2436.19
35192.09,2438.14
35235.94,2435.98
35223.51,2430.46
35217.66,2432.51
35249.34,2437.71
35199.99,2436.66
34992.33,2414.41
35033.68,2419.12
35034.98,2421.35
35059.5,2422.55
35167.86,2440.93
35150.48,2440.33
35136.09,2436.28
35386.73,2455.53
35368.6,2450.65
35456.4,2467.83
35374.93,2464.82
35330.68,2460.13
35308.7,2459.8
35319.61,2459.29
35350.98,2462.61
35311.47,2461.21
35265.79,2457.05
35285.4,2461.45
35238.22,2457.49
35240.17,2456.53
35211.64,2453.22
35279.83,2462.94
35316.03,2468.56
35382.01,2474.25
35493.72,2488.03
35514.98,2487.32
35576.24,2490.01
35689.08,2493.78
35658.12,2493.47
35611.2,2493.71
35677.09,2498.39
35590.84,2492.95
35587.02,2488.63
35571.19,2487.83
35589.95,2488.05
35555.6,2486.68
35687.79,2493.2
35662.77,2493.57
35630.67,2493.58
35474.99,2484.68
35706.93,2501.5
35708.08,2501.26
35669.56,2501.37
35626.47,2499.37
35615.99,2494.54
35846.77,2520.19
35833.63,2523.14
35878.32,2528.27
35902.99,2529.35
35807.37,2527.66
35940.59,2536.25
36013.05,2540.23
36117.33,2542.88
35984.86,2534.32
35920.0,2532.46
35924.84,2530.22
35891.64,2537.25
35882.35,2534.63
35848.77,2532.58
35790.25,2524.61
35822.36,2528.31
35765.01,2524.3
35774.47,2522.91
35821.97,2525.93
35787.2,2523.5
35808.35,2525.0
35879.96,2529.6
35824.68,2525.26
35816.53,2525.7
35902.12,2533.92
35837.46,2529.68
35881.9,2533.39
35847.42,2528.67
35754.2,2514.55
35753.58,2513.86
35726.29,2510.04
