S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,SANDUSDT,0.0,-1.4136206713824426,0.0,0.0012835786909172159,2.0,-0.44657010196192926,0.5534298980380707
ADAUSDT,DOGEUSDT,1.0,-1.4220455906283687,0.0,0.001924803493847036,3.0,-0.2365216478151349,0.7634783521848651
ADAUSDT,SANDUSDT,1.0,0.9798480525081172,0.0,0.0019557405710856793,3.0,-0.33959724593223123,0.6604027540677687
BCHUSDT,SANDUSDT,1.0,-1.959108912261795,0.0,0.001394931507675571,2.0,-0.46136616914923495,0.5386338308507651
BNBUSDT,ELFUSDT,0.0,-1.4429454764969718,-0.00011949348901221969,0.008129764548864842,4.0,-0.3326728303866272,-0.6673271696133728
BNBUSDT,FTMUSDT,0.0,0.0,0.0,0.008779466841730353,1.0,-0.054589555316867315,0.9454104446831327
BTCUSDT,ELFUSDT,0.0,-10.30931516832178,0.0,0.002891357214393403,3.0,-0.9518634109039844,0.04813658909601563
CRVUSDT,DOGEUSDT,1.0,-1.8001134976638575,3.127500679114069e-05,0.0032417123429750367,4.0,0.0018614796045393655,0.9981385203954607
CRVUSDT,ELFUSDT,1.0,-1.1302686825578745,0.0,0.006051796170291423,3.0,-0.6159545530009732,0.3840454469990269
DOGEUSDT,ELFUSDT,0.0,-1.437814147053194,0.0,0.0026141267103019176,2.0,0.8689648854997027,-0.13103511450029737
DOGEUSDT,FTMUSDT,1.0,1.7619660221571383,-2.9979393592459554e-05,0.0028130562901897546,4.0,-0.9799091990188573,-0.020090800981142732
DOGEUSDT,LTCUSDT,1.0,-2.16089222074808,2.2144030737056783e-05,0.002092802504316396,4.0,0.8891638316690853,-0.1108361683309147
DOGEUSDT,LUNAUSDT,1.0,1.9156787546948102,-2.878935961052616e-05,0.0024534353378552923,4.0,-0.9526380689811792,0.047361931018820885
DOGEUSDT,SANDUSDT,1.0,1.4984391280644165,-3.108335866712096e-05,0.002831277883442704,4.0,-0.9093890876991116,-0.09061091230088833
DOGEUSDT,UNIUSDT,0.0,1.7802393853916094,-3.056070636997488e-05,0.002887935878090952,4.0,-0.9944338078937693,-0.005566192106230669
ELFUSDT,LTCUSDT,0.0,4.264108683476397,0.0,0.004974365752417322,3.0,-0.18624844441615046,0.8137515555838496
ELFUSDT,LUNAUSDT,0.0,4.089971533943218,0.0,0.005297804700928335,3.0,-0.013657404653070917,0.9863425953469291
ELFUSDT,POWRUSDT,0.0,-0.5970796432849171,0.0,0.0036489625199400385,2.0,-0.10205478573203969,0.8979452142679604
ELFUSDT,TRXUSDT,0.0,-1.9800482876326277,0.0,0.0034222811169832266,3.0,-0.12995859435072282,0.8700414056492771
ETHUSDT,LUNAUSDT,0.0,0.0,0.0,0.002225172463541746,1.0,-0.33263998935861894,0.6673600106413811
ETHUSDT,TRXUSDT,0.0,4.083561028525604,-1.6670623666392518e-05,0.0009721512096091095,4.0,0.2829178731044726,-0.7170821268955275
FTMUSDT,SANDUSDT,1.0,-1.1048873007373672,-2.9992670691185708e-05,0.0019912452022594227,4.0,0.24541570924573475,-0.7545842907542653
LINKUSDT,LUNAUSDT,1.0,-0.2583586490378788,-2.8256282427820797e-05,0.0017862188477511017,4.0,-0.6214602334918751,0.3785397665081249
LINKUSDT,SANDUSDT,1.0,0.0,0.0,0.0017438188578474587,1.0,-0.3512302753062403,0.6487697246937597
LTCUSDT,SANDUSDT,1.0,-1.5561675027832413,0.0,0.0012148028457539767,2.0,-0.4758960671849344,0.5241039328150656
LUNAUSDT,MATICUSDT,0.0,0.0,0.0,0.0037682036294514206,1.0,-0.15163194595377194,0.8483680540462281
LUNAUSDT,SANDUSDT,0.0,-3.215346411597784,0.0,0.0043867167220023075,2.0,-0.8396421551778586,0.16035784482214155
SANDUSDT,TRXUSDT,1.0,-2.0773691496622266,0.0,0.0010879197061875717,2.0,-0.41182131278537754,0.5881786872146224
