S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUSDT,LINKUSDT,1.0,2.1513775004752502,0.0,0.00249776740094147,3.0,-0.27258727244084063,0.7274127275591594
AVAXUSDT,DOTUSDT,0.0,0.0,0.0,0.001263096332652994,1.0,-0.41261359225216215,0.5873864077478379
AVAXUSDT,MATICUSDT,0.0,0.0,0.0,0.004774274568230968,1.0,-0.16673792648262437,0.8332620735173757
BNBUSDT,EOSUSDT,1.0,-2.560935013988604,-4.735830492711007e-06,0.0004480908487221318,4.0,-0.5044328753801381,0.4955671246198618
BNBUSDT,ETHUSDT,1.0,3.6460105872209474,-3.404367611751546e-06,0.0005537208720996265,5.0,-0.31961991012822755,0.6803800898717725
BTCUSDT,LTCUSDT,1.0,3.7157958104143916,1.0159071972193595e-05,0.000618637180693632,4.0,0.5533606619169873,-0.4466393380830127
BUSDUSDT,MATICUSDT,1.0,0.0,0.0,7.189362788360619e-05,1.0,0.9995468059295345,0.0004531940704655585
BUSDUSDT,SOLUSDT,1.0,0.0,0.0,5.7960379731652685e-05,1.0,0.9999168367916677,8.316320833235971e-05
BUSDUSDT,UNIUSDT,1.0,0.0,0.0,5.756992816341227e-05,1.0,0.9998486134337485,0.0001513865662515617
BUSDUSDT,YFIUSDT,1.0,0.0,0.0,5.910779337830383e-05,1.0,0.9999578648911337,4.2135108866349694e-05
CRVUSDT,DOTUSDT,0.0,-1.3835183982184123,0.0,0.0011484581280795055,2.0,0.3965988831688474,-0.6034011168311526
CRVUSDT,ETHUSDT,0.0,6.552220131270362,-8.631761426328763e-06,0.0009272392636691006,4.0,-0.17768759984033572,0.8223124001596642
CRVUSDT,MATICUSDT,0.0,0.0,0.0,0.002547180109400588,1.0,-0.3695578713342436,0.6304421286657564
CRVUSDT,XRPUSDT,0.0,-0.8234868907666277,-1.833566512197098e-05,0.0016341180424102168,4.0,-0.4995851895922307,0.5004148104077693
DOGEUSDT,XRPUSDT,0.0,0.9913499652768865,-4.476558164699962e-06,0.00139046716960892,5.0,-0.5876647648596703,0.4123352351403297
DOTUSDT,MATICUSDT,0.0,0.0,0.0,0.004452939418647494,1.0,-0.22171704154135857,0.7782829584586415
DOTUSDT,XRPUSDT,0.0,-2.0883359023454897,-1.617047803472488e-05,0.0013761649407048548,5.0,-0.6188476496485615,0.3811523503514384
ELFUSDT,LTCUSDT,1.0,3.08287372343404,-1.0564736473352373e-05,0.001042901590846181,4.0,-0.48363021357417574,0.5163697864258242
EOSUSDT,ETHUSDT,1.0,-5.121949353618032,0.0,0.0005931212085450195,2.0,0.3342160444537479,-0.6657839555462521
EOSUSDT,MATICUSDT,0.0,-1.150759764034174,0.0,0.002616838774526309,2.0,-0.6691536955414272,-0.3308463044585727
EOSUSDT,SOLUSDT,0.0,1.2476939531219506,7.117986625741482e-06,0.0008491898219860987,4.0,-0.6152699614907653,0.3847300385092347
ETHUSDT,LTCUSDT,1.0,-5.0294046931003615,0.0,0.0010179647198001744,3.0,-0.7549542821664881,0.2450457178335119
ETHUSDT,LUNAUSDT,0.0,-7.963812145510278,0.0,0.0012992685497036135,2.0,-0.9049373372761549,-0.0950626627238451
ETHUSDT,SANDUSDT,0.0,-6.725795612698355,0.0,0.00117079663215211,2.0,-0.8430244623163545,0.15697553768364542
ETHUSDT,XRPUSDT,0.0,-6.81148752830906,0.0,0.0010321038188635429,2.0,-0.8183577156686874,0.18164228433131255
FTMUSDT,MATICUSDT,0.0,-0.6340517366403201,0.0,0.004685274994915517,2.0,0.20026636830071357,-0.7997336316992865
FTMUSDT,SUSHIUSDT,0.0,0.804620364656646,0.0,0.0032739787502115477,3.0,-0.4481188860453288,0.5518811139546712
LTCUSDT,MATICUSDT,1.0,2.117523016379097,-2.2832477940130998e-05,0.0026032416914811636,4.0,0.5063109301478775,-0.49368906985212246
LUNAUSDT,MATICUSDT,0.0,0.0,0.0,0.005458896378997092,1.0,-0.17290994974179488,0.8270900502582051
LUNAUSDT,SANDUSDT,0.0,-3.325137319255228,0.0,0.005402607162000191,2.0,-0.5412356995436296,-0.45876430045637034
LUNAUSDT,YFIUSDT,0.0,0.0,0.0,0.007501104085465828,1.0,-0.6924394925642694,0.30756050743573055
MATICUSDT,NEARUSDT,0.0,0.0,0.0,0.0034904210271492243,1.0,-0.7346440826196126,0.2653559173803875
MATICUSDT,SOLUSDT,0.0,0.0,0.0,0.005300912607657698,1.0,-0.8451590217103122,0.15484097828968785
MATICUSDT,SUSHIUSDT,0.0,0.0,0.0,0.003617951597173305,1.0,-0.6753095842617345,0.32469041573826557
MATICUSDT,YFIUSDT,0.0,-3.8392979977904726,0.0,0.0021455243582258012,2.0,0.5755330645685173,-0.42446693543148273
SOLUSDT,YFIUSDT,0.0,0.0,0.0,0.0017941643448024646,1.0,-0.6637848449996467,0.33621515500035326
