S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,LUNAUSDT,1.0,3.4959570554756936,-3.797724264385309e-05,0.002462377746200721,5.0,-0.04744244746115292,0.9525575525388471
ADAUSDT,LUNAUSDT,1.0,3.2487098456319248,-3.086336096233292e-05,0.0020787463270522874,4.0,-0.1512383643789367,0.8487616356210633
ADAUSDT,SOLUSDT,1.0,-2.1712711724299045,0.0,0.0007467646036641853,2.0,0.5331114599089429,-0.4668885400910571
ATOMUSDT,AVAXUSDT,0.0,-3.5143046484809926,3.573736963831349e-05,0.0020409903914219915,5.0,-0.9803512340520669,-0.019648765947933158
ATOMUSDT,BCHUSDT,1.0,4.439924676358372,-3.0759143576701026e-05,0.0016596625484931158,4.0,0.6863892859962974,0.3136107140037026
AVAXUSDT,BTCUSDT,0.0,9.838750699389346,-1.3195587275219205e-05,0.0017153263536317576,5.0,-0.0794044518589851,0.9205955481410149
AVAXUSDT,SANDUSDT,1.0,2.1346333493583542,0.0,0.006768115554875377,3.0,0.3079955039392756,0.6920044960607244
AVAXUSDT,SOLUSDT,0.0,5.264862360032721,0.0,0.003802690366988165,3.0,0.2269395315772283,0.7730604684227718
BCHUSDT,LUNAUSDT,1.0,2.2389690595011005,-3.005200313931306e-05,0.002096778223590237,4.0,-0.16403994284564394,0.8359600571543561
BCHUSDT,SOLUSDT,1.0,0.0,0.0,0.001725224632854697,1.0,-0.4566174787586738,0.5433825212413261
BCHUSDT,USDCUSDT,1.0,0.0,0.0,5.1791090513876545e-05,1.0,2.3562590596621232e-05,0.9999764374094033
BNBUSDT,NEARUSDT,0.0,-4.188720446390085,0.0,0.0016029285895437675,2.0,-0.43571471088949687,-0.5642852891105032
BNBUSDT,SANDUSDT,1.0,0.0,0.0,0.00837169948692033,1.0,-0.1396712551375687,0.8603287448624313
BTCUSDT,DOTUSDT,0.0,-6.590949858468565,0.0,0.0006973295507817372,2.0,-0.6993352183056938,0.30066478169430627
BTCUSDT,ETHUSDT,1.0,-4.243255692845245,0.0,0.0005103562301984966,3.0,-0.6498684265675111,0.35013157343248896
BTCUSDT,LTCUSDT,1.0,-7.239325818675668,0.0,0.0006574220033379844,2.0,-0.7690878158847672,0.23091218411523287
BTCUSDT,LUNAUSDT,1.0,-6.632850928700105,0.0,0.001289823026222744,3.0,-0.7041138504203533,0.2958861495796466
BTCUSDT,MATICUSDT,1.0,-7.200458610185328,0.0,0.0006478287120940719,2.0,-0.6667455849032377,0.3332544150967624
BTCUSDT,NEARUSDT,0.0,-7.766464998580894,0.0,0.0011117384999703532,2.0,-0.617288997266459,-0.38271100273354103
BTCUSDT,SANDUSDT,1.0,9.031781023531906,-1.75552659034819e-05,0.0015549756630207656,4.0,0.8308430174913035,-0.1691569825086966
BTCUSDT,SOLUSDT,0.0,0.0,0.0,0.0022630764050912485,1.0,-0.33045124620513666,0.6695487537948633
BTCUSDT,SUSHIUSDT,2.0,-6.7091492985320595,0.0,0.000942339366060947,2.0,-0.6760448897080984,0.32395511029190155
BTCUSDT,USDCUSDT,0.0,0.0,0.0,5.770261371464899e-05,1.0,1.3838893428227677e-05,0.9999861611065718
BUSDUSDT,FTMUSDT,3.0,0.0,0.0,6.361761562211647e-05,1.0,0.9998155989492752,0.00018440105072485568
CRVUSDT,LUNAUSDT,1.0,3.554601560685986,-3.218242530233372e-05,0.0021207970317751674,4.0,-0.07418237466397956,0.9258176253360204
DOTUSDT,NEARUSDT,0.0,-2.9922093126597096,0.0,0.001844739855741042,2.0,-0.3990397928131996,-0.6009602071868004
DOTUSDT,SOLUSDT,0.0,-1.8034413617376615,0.0,0.0010309683247433968,2.0,0.3935615125161259,-0.6064384874838742
DOTUSDT,USDCUSDT,0.0,0.0,0.0,5.863922053762698e-05,1.0,3.9864930959227225e-05,0.9999601350690408
ELFUSDT,SOLUSDT,0.0,-3.9887936054108595,1.737066945969885e-05,0.001098322420320473,4.0,0.3058428509567811,-0.694157149043219
ELFUSDT,USDCUSDT,0.0,0.0,0.0,7.009153867919225e-05,1.0,-0.00025066971481195856,0.9997493302851881
EOSUSDT,LTCUSDT,1.0,1.5438646401075407,0.0,0.0007272894076974042,3.0,-0.5592063086992322,0.4407936913007678
EOSUSDT,MATICUSDT,0.0,-0.4439505454901073,0.0,0.0006989642153404507,2.0,-0.46201144292309354,0.5379885570769065
EOSUSDT,SANDUSDT,1.0,0.6675355536501448,-3.3512840449813355e-05,0.002452578744664777,4.0,0.6417878104382473,-0.35821218956175266
EOSUSDT,SOLUSDT,0.0,-2.8164652665298275,0.0,0.001215302689985732,2.0,0.37474394897897956,-0.6252560510210204
EOSUSDT,UNIUSDT,1.0,0.727326484347661,9.0804390128068e-06,0.0006240780043450457,4.0,-0.5143816956837057,0.4856183043162943
EOSUSDT,USDCUSDT,0.0,0.0,0.0,5.8139717412858314e-05,1.0,9.526176107393548e-05,0.9999047382389261
ETHUSDT,MATICUSDT,1.0,-4.371826948246537,0.0,0.0006391951974179006,3.0,-0.5477239492833471,0.452276050716653
ETHUSDT,NEARUSDT,0.0,-5.28798546121078,0.0,0.0016078478957402295,2.0,-0.4757546898740944,-0.5242453101259056
ETHUSDT,SANDUSDT,1.0,0.0,0.0,0.009360062267487456,1.0,-0.11066965858514011,0.88933034141486
ETHUSDT,SOLUSDT,0.0,0.0,0.0,0.0013054337103573506,1.0,-0.3931293650618201,0.6068706349381799
ETHUSDT,USDCUSDT,0.0,0.0,0.0,5.9032090401965265e-05,1.0,1.8149074783989113e-05,0.999981850925216
FTMUSDT,LTCUSDT,3.0,0.0,0.0,0.002200840340198752,1.0,-0.8530314093419245,0.14696859065807563
LINKUSDT,NEARUSDT,0.0,-2.9286169119628074,0.0,0.0018156984615168201,2.0,-0.45788871462366293,-0.542111285376337
LINKUSDT,SANDUSDT,1.0,2.2687034136686908,0.0,0.004163303922998307,3.0,0.49317591754159873,0.5068240824584014
LINKUSDT,SOLUSDT,0.0,1.4557479122694772,0.0,0.0010570807371119524,2.0,-0.4462764776448323,0.5537235223551678
LINKUSDT,USDCUSDT,0.0,0.0,0.0,5.0195386017697695e-05,1.0,4.350842159969984e-05,0.9999564915784004
LTCUSDT,MATICUSDT,1.0,-1.8425761382245232,0.0,0.0008171967315415086,2.0,-0.39326300677105497,0.6067369932289451
LTCUSDT,NEARUSDT,0.0,-3.442039383222695,0.0,0.0021493487252543407,2.0,-0.32581802741077776,-0.6741819725892223
LTCUSDT,SANDUSDT,1.0,2.09011628200181,0.0,0.0070192577451821106,3.0,0.23170524770221043,0.7682947522977895
LTCUSDT,SOLUSDT,0.0,1.8322301198848447,0.0,0.001147868165345825,2.0,-0.330225460138666,0.669774539861334
LTCUSDT,UNIUSDT,1.0,0.0,0.0,0.0008037147319252556,1.0,-0.3665753297600501,0.63342467023995
LTCUSDT,USDCUSDT,0.0,0.0,0.0,5.232828139697914e-05,1.0,2.7643329422628844e-05,0.9999723566705774
LTCUSDT,XRPUSDT,0.0,-2.0136769733809414,1.0243595541480144e-05,0.0006052846500073394,5.0,-0.3818726498892248,0.6181273501107751
LUNAUSDT,MATICUSDT,1.0,-3.1943964328138286,2.7851745756271774e-05,0.0022067775898649217,4.0,-0.831525578152886,0.16847442184711406
LUNAUSDT,SANDUSDT,1.0,3.217637693019898,-3.708622728960061e-05,0.001865614836742861,4.0,0.8522062480110216,-0.1477937519889784
LUNAUSDT,UNIUSDT,1.0,-1.9770764431589536,2.2837320061569765e-05,0.0016132321392046726,4.0,-0.7239853185090225,0.2760146814909775
MATICUSDT,SANDUSDT,1.0,0.8415321984007362,0.0,0.0047586308035977585,3.0,0.4203362088490511,0.5796637911509489
MATICUSDT,SOLUSDT,1.0,-3.0526972986539715,0.0,0.0011273036452955024,2.0,0.4009810965989336,-0.5990189034010663
MATICUSDT,SUSHIUSDT,2.0,0.8674245331164865,0.0,0.0008451502069300779,3.0,-0.5196216334767488,0.4803783665232511
MATICUSDT,UNIUSDT,1.0,1.5916518101876571,0.0,0.0009532507530625319,3.0,-0.4293394972581888,0.5706605027418112
NEARUSDT,SOLUSDT,0.0,4.716701809904219,-1.1949254732337141e-05,0.0016740500197628722,4.0,0.24845113829522705,0.751548861704773
NEARUSDT,SUSHIUSDT,0.0,-2.4184007094483713,0.0,0.0016207743382665282,2.0,-0.5816997135992799,-0.41830028640072014
NEARUSDT,UNIUSDT,0.0,-2.8204385860331893,0.0,0.0016190097758965439,2.0,-0.49567406415665105,-0.504325935843349
NEARUSDT,USDCUSDT,0.0,0.0,0.0,5.6736823482266453e-05,1.0,6.31784059479062e-05,0.9999368215940522
SANDUSDT,SOLUSDT,1.0,5.213111931106128,-2.1859743686260674e-05,0.002661771249732358,4.0,-0.040298878330985215,0.9597011216690149
SANDUSDT,TRXUSDT,1.0,0.0,0.0,0.005261835266698986,1.0,0.676410316575253,0.32358968342474703
SANDUSDT,UNIUSDT,1.0,0.0,0.0,0.006890186378172464,1.0,-0.7533966792083895,0.24660332079161063
SANDUSDT,USDCUSDT,1.0,0.0,0.0,5.960217511688881e-05,1.0,0.00014620749314259903,0.9998537925068575
SANDUSDT,XRPUSDT,1.0,-0.6864600515617625,-1.5835340940448196e-05,0.006021963262252267,5.0,-0.7074483355883636,0.29255166441163644
SOLUSDT,SUSHIUSDT,2.0,-2.3704586348432795,0.0,0.0011221026029572386,2.0,-0.6066293171641703,0.39337068283582977
SOLUSDT,UNIUSDT,1.0,0.0,0.0,0.0015720897109859804,1.0,-0.36971511774713794,0.630284882252862
SOLUSDT,XRPUSDT,0.0,-2.4703024330219816,0.0,0.0010385064651866757,2.0,-0.4685378110959581,0.531462188904042
SUSHIUSDT,XRPUSDT,2.0,-1.2270072150606814,1.3635407121177996e-05,0.0006680701856601026,5.0,-0.5406989252634156,0.45930107473658444
UNIUSDT,XRPUSDT,1.0,-1.5921964119281975,4.82964133440427e-06,0.0006492914958268641,5.0,-0.5215817516009071,0.47841824839909286
USDCUSDT,XRPUSDT,0.0,0.0,0.0,5.110073899992217e-05,1.0,0.9991073285795065,0.0008926714204935699
