S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,BTCUSDT,1.0,0.0,0.0,0.001662588861545599,1.0,-0.6628075560330252,0.3371924439669749
AAVEUSDT,BUSDUSDT,0.0,0.0,0.0,6.256665511503085e-05,1.0,0.00011700880980538471,0.9998829911901946
AAVEUSDT,DOGEUSDT,1.0,-2.7094228990584135,-8.374731357502813e-06,0.000948531844317437,4.0,-0.3011696035818446,0.6988303964181555
AAVEUSDT,LTCUSDT,0.0,-5.583472995739055,0.0,0.003927987000457977,2.0,-0.9755499051254426,-0.024450094874557318
AAVEUSDT,LUNAUSDT,1.0,-0.7577064432808206,3.9798579835938765e-05,0.0010704269724266008,4.0,0.3239728383761622,-0.6760271616238379
ADAUSDT,ATOMUSDT,1.0,0.0,0.0,0.0027947421085602092,1.0,-0.8420737989682613,0.15792620103173868
ADAUSDT,DOGEUSDT,1.0,-1.1688448503500306,0.0,0.0006871065625265603,2.0,-0.36178030753135887,0.6382196924686411
ADAUSDT,SUSHIUSDT,1.0,-0.09359119487105783,-1.7864995050780654e-05,0.0008170324355667091,4.0,0.739352141382153,-0.26064785861784706
ADAUSDT,TRXUSDT,1.0,0.0,0.0,0.003735980616819979,1.0,0.7810230757057687,0.21897692429423143
ADAUSDT,USDCUSDT,1.0,0.0,0.0,5.197376074476388e-05,1.0,0.0007235684717835899,0.9992764315282164
ATOMUSDT,AVAXUSDT,0.0,-3.3769640724101446,4.1314098204160154e-05,0.0020816602887915726,5.0,-0.9994758633729052,0.0005241366270948774
ATOMUSDT,DOGEUSDT,1.0,-1.8686965420834556,0.0,0.001654096601207389,3.0,-0.20926473918338012,0.7907352608166199
ATOMUSDT,FTMUSDT,1.0,-1.7065970609328847,0.0,0.0012636667214873777,2.0,-0.5954507037359277,0.4045492962640724
ATOMUSDT,LTCUSDT,0.0,2.2017876583907894,-3.5954912484267e-05,0.001468942956741174,4.0,0.8658439741419668,-0.13415602585803327
ATOMUSDT,NEARUSDT,1.0,1.7214512585777657,-2.3868700224162273e-05,0.0011797634341730481,4.0,0.7058543138751704,-0.2941456861248296
ATOMUSDT,POWRUSDT,1.0,3.353044062527238,-4.4232197629554126e-05,0.002582243561371331,4.0,0.9907069567314274,-0.00929304326857256
ATOMUSDT,SOLUSDT,1.0,3.4294395762572196,0.0,0.0028372013825745538,3.0,-0.22140034190727717,0.7785996580927228
ATOMUSDT,XRPUSDT,1.0,2.1423989642149435,-1.8750419900694268e-05,0.0009841980813790649,4.0,0.642534390891791,-0.35746560910820907
ATOMUSDT,YFIUSDT,1.0,1.0097894318086216,-3.360022183553467e-05,0.0017914992323053939,4.0,0.8274344733994285,-0.17256552660057142
AVAXUSDT,BUSDUSDT,0.0,0.0,0.0,8.511715171902445e-05,1.0,0.0001338785884909673,0.999866121411509
AVAXUSDT,DOGEUSDT,0.0,-1.029993739394068,0.0,0.0018915878978107183,2.0,0.06960087079019218,0.9303991292098078
AVAXUSDT,EOSUSDT,0.0,-1.7014417831845376,0.0,0.001858873303826389,2.0,-0.0724707708853415,-0.9275292291146585
AVAXUSDT,LTCUSDT,0.0,3.001640128643108,-3.089391628127523e-05,0.0023589710977454685,5.0,-0.23504508792255718,0.7649549120774428
AVAXUSDT,NEARUSDT,0.0,-2.4843973494211373,0.0,0.0031262564812790036,2.0,-0.08710326065395015,-0.9128967393460499
AVAXUSDT,SOLUSDT,0.0,-5.326024006004494,0.0,0.002749846156683878,2.0,-0.07493398948888047,-0.9250660105111196
