S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,BUSDUSDT,1.0,0.0,0.0,5.116566185668737e-05,1.0,8.028572310839686e-05,0.9999197142768916
AAVEUSDT,ELFUSDT,1.0,-1.4572492285533574,0.0,0.0020494379850340217,2.0,-0.11386652632022697,0.886133473679773
AAVEUSDT,NEARUSDT,2.0,0.0,0.0,0.0003299167573936884,1.0,0.3248493462812984,-0.6751506537187015
ADAUSDT,ATOMUSDT,0.0,2.479391405549065,0.0,0.0025481751391653296,2.0,0.3198600949804538,0.6801399050195462
ADAUSDT,FTMUSDT,0.0,-0.7457330667565822,0.0,0.004337062939037223,2.0,-0.26362868930371525,-0.7363713106962847
ADAUSDT,NEARUSDT,0.0,0.0,0.0,0.13964791800013607,1.0,0.7957615658673742,-0.2042384341326258
ATOMUSDT,BTCUSDT,1.0,-3.893956309389005,-3.30843328819643e-05,0.0011155724721109569,4.0,0.4850046568222133,-0.5149953431777867
ATOMUSDT,BUSDUSDT,0.0,0.0,0.0,5.3919247696004566e-05,1.0,0.000130849366741514,0.9998691506332585
ATOMUSDT,ELFUSDT,2.0,0.0,0.0,0.002038481539170959,1.0,0.21076178634088885,0.7892382136591112
ATOMUSDT,LTCUSDT,1.0,0.14604287644723027,-4.7219228646111494e-05,0.0015593380591896043,4.0,0.6091095895032665,-0.3908904104967334
ATOMUSDT,NEARUSDT,2.0,0.0,0.0,0.001968056666669708,1.0,-0.4424910139993857,0.5575089860006144
ATOMUSDT,SANDUSDT,0.0,0.0,0.0,0.0019429194957406185,1.0,-0.3538382056148725,0.6461617943851276
ATOMUSDT,SOLUSDT,0.0,-0.9790978265427377,5.251464616570764e-05,0.0019066934738218425,5.0,-0.714979108276321,0.28502089172367895
AVAXUSDT,BUSDUSDT,0.0,0.0,0.0,7.750104564478963e-05,1.0,9.511636355616537e-05,0.9999048836364438
AVAXUSDT,CRVUSDT,0.0,-2.2605678988934303,-3.6344187816638655e-05,0.0013599880240238104,4.0,-0.6178851782368902,0.3821148217631098
AVAXUSDT,ELFUSDT,1.0,-2.158386817091492,0.0,0.0014021512102960904,2.0,-0.3230481082244713,0.6769518917755287
AVAXUSDT,FTMUSDT,0.0,-2.1393867032602625,-3.7118570537643035e-05,0.002674080983055534,4.0,-0.5374925401173661,0.46250745988263386
AVAXUSDT,USDCUSDT,0.0,0.0,0.0,6.528278031662431e-05,1.0,0.00013290352464805343,0.999867096475352
BNBUSDT,BUSDUSDT,0.0,0.0,0.0,5.102954549853916e-05,1.0,7.16990645639639e-05,0.999928300935436
BNBUSDT,SOLUSDT,0.0,-3.744560057929742,0.0,0.0005723914377247257,2.0,-0.779298001498637,0.22070199850136293
BUSDUSDT,CRVUSDT,0.0,0.0,0.0,5.044095332615947e-05,1.0,0.9997395911945942,0.00026040880540575403
BUSDUSDT,ELFUSDT,1.0,0.0,0.0,5.0913125217700065e-05,1.0,-0.9995091074687402,0.0004908925312597744
BUSDUSDT,ETHUSDT,0.0,0.0,0.0,5.179939730963295e-05,1.0,0.9999456178705276,5.4382129472352316e-05
BUSDUSDT,FTMUSDT,0.0,0.0,0.0,5.8986168486320525e-05,1.0,0.999480054953205,0.0005199450467949805
BUSDUSDT,LINKUSDT,0.0,0.0,0.0,6.243813348721094e-05,1.0,0.999856166493379,0.00014383350662100283
BUSDUSDT,LUNAUSDT,0.0,0.0,0.0,6.469856894941416e-05,1.0,0.9999018391953263,9.816080467379748e-05
BUSDUSDT,MATICUSDT,0.0,0.0,0.0,5.0504070236640807e-05,1.0,0.9995690310675125,0.0004309689324875449
BUSDUSDT,POWRUSDT,2.0,0.0,0.0,5.9433546148924186e-05,1.0,-0.9994047122012198,0.0005952877987802503
BUSDUSDT,SANDUSDT,0.0,0.0,0.0,5.113216269183418e-05,1.0,0.9997612535270012,0.00023874647299885256
BUSDUSDT,SOLUSDT,0.0,0.0,0.0,5.6325529858321546e-05,1.0,0.999914584300251,8.541569974894647e-05
BUSDUSDT,SUSHIUSDT,0.0,0.0,0.0,7.045824506303721e-05,1.0,0.9997803196471908,0.00021968035280921184
BUSDUSDT,TRXUSDT,0.0,0.0,0.0,5.130959068876316e-05,1.0,-0.9998198009626973,0.00018019903730268427
BUSDUSDT,UNIUSDT,0.0,0.0,0.0,5.002053780729224e-05,1.0,0.9998465989321306,0.00015340106786948198
CRVUSDT,ELFUSDT,1.0,1.1632019366395412,-2.2574655723204573e-05,0.0013205696909524616,4.0,0.28821221858947593,-0.711787781410524
CRVUSDT,NEARUSDT,0.0,1.1178331948226825,0.0,0.00422310090130963,2.0,-0.36234908581482905,0.637650914185171
CRVUSDT,SANDUSDT,0.0,0.0,0.0,0.001576712749525764,1.0,-0.5217685479848174,0.4782314520151826
ELFUSDT,FTMUSDT,1.0,0.9152073674614006,-1.996101523548846e-05,0.0019215102612197103,4.0,-0.7616758421660537,0.23832415783394634
ELFUSDT,POWRUSDT,2.0,0.0,0.0,0.001449786847009633,1.0,-0.4518966867321129,0.5481033132678871
EOSUSDT,FTMUSDT,0.0,0.9405328221782226,-4.6069270640160926e-05,0.007449759650864127,4.0,0.15473736023926005,0.84526263976074
EOSUSDT,NEARUSDT,1.0,0.0,0.0,0.003664365615381222,1.0,0.6873491636907205,-0.3126508363092794
ETHUSDT,MATICUSDT,0.0,-6.364891109280901,0.0,0.0007040637626368056,2.0,-0.7921580096545016,0.20784199034549852
FTMUSDT,NEARUSDT,0.0,0.0,0.0,0.004634657071043375,1.0,-0.7585875736129815,0.2414124263870185
FTMUSDT,SANDUSDT,0.0,0.6803869708398249,0.0,0.002349780625674511,2.0,-0.43857326969063565,0.5614267303093643
FTMUSDT,TRXUSDT,0.0,1.6180130226689293,-3.36041856259769e-05,0.0037322954067627776,4.0,0.5502790273554009,-0.44972097264459915
LTCUSDT,SUSHIUSDT,1.0,-2.5045230291103557,-1.4755048002517983e-05,0.0009689726943611911,5.0,-0.6425505379827157,0.3574494620172844
LTCUSDT,TRXUSDT,1.0,-3.2509075368525706,0.0,0.0005184979162985193,2.0,-0.29220204597732696,0.707797954022673
LTCUSDT,USDCUSDT,1.0,0.0,0.0,5.226067599906447e-05,1.0,0.0001250517054038391,0.9998749482945962
LUNAUSDT,MATICUSDT,0.0,-1.2269003387641857,0.0,0.002008737416464662,3.0,-0.4024966647240768,0.5975033352759233
LUNAUSDT,NEARUSDT,0.0,0.0,0.0,0.004841010183711688,1.0,-0.37295433859641614,0.6270456614035839
MATICUSDT,UNIUSDT,0.0,1.189637642254664,2.4661782952138866e-05,0.0015728587406638177,4.0,-0.43763976357035006,0.5623602364296499
MATICUSDT,USDCUSDT,0.0,0.0,0.0,5.590653029639887e-05,1.0,0.0006023950442664616,0.9993976049557336
NEARUSDT,SOLUSDT,0.0,0.0,0.0,0.007549289226424768,1.0,-0.659412620829075,0.3405873791709251
NEARUSDT,TRXUSDT,0.0,0.0,0.0,0.004189853347882401,1.0,0.47832994755889974,0.5216700524411003
POWRUSDT,USDCUSDT,2.0,0.0,0.0,5.355373779436571e-05,1.0,-0.0008314762590172284,0.9991685237409828
SOLUSDT,SUSHIUSDT,0.0,1.4641979639044589,1.840640395744755e-05,0.0011404744093681954,4.0,0.4799691718817953,-0.5200308281182048
SOLUSDT,TRXUSDT,0.0,-3.0146145247025884,0.0,0.0006376965584903131,2.0,-0.18190518842961328,0.8180948115703868
TRXUSDT,USDCUSDT,0.0,0.0,0.0,4.9216004063289985e-05,1.0,-0.000251799737966779,0.9997482002620333
